gen,best_score
1,48486.60258684639
2,48486.60258684639
3,48486.60258684639
4,47465.92321330923
5,47427.44979996263
6,45914.36011352134
7,45914.36011352134
8,45734.57268391548
9,44954.450108157325
10,44954.450108157325
11,44788.347109237875
12,44213.07612530494
13,43747.99286888447
14,43668.841109149165
15,43623.47479218703
16,41553.39106169295
17,41553.39106169295
18,41553.39106169295
19,41553.39106169295
20,40200.76964164657
21,39971.5404111332
22,39971.5404111332
23,39740.9751898556
24,39740.9751898556
25,39290.40826386776
26,38492.43456834892
27,38492.43456834892
28,38440.53873270299
29,38211.25207309994
30,37622.997398423875
31,37043.37963888867
32,37043.37963888867
33,36682.92125788162
34,36597.33867957816
35,36397.91648933852
36,36079.66067210109
37,35499.74508887379
38,35499.74508887379
39,35221.02058387901
40,35221.02058387901
41,35015.603821155106
42,35015.603821155106
43,35015.603821155106
44,35015.603821155106
45,35015.603821155106
46,34485.63156033652
47,34485.63156033652
48,34485.63156033652
49,34485.63156033652
50,34485.63156033652
51,34485.63156033652
52,34455.030593969466
53,34339.18266967794
54,34313.83579106847
55,34082.19557243806
56,33072.813418780665
57,33072.813418780665
58,33072.813418780665
59,33035.89649100245
60,33018.40629075738
61,33018.40629075738
62,33018.40629075738
63,32705.358968493652
64,32705.358968493652
65,32705.358968493652
66,32694.579298340424
67,32593.33116961124
68,32593.33116961124
69,32593.33116961124
70,32593.33116961124
71,32419.547950279903
72,31889.2713342422
73,31889.2713342422
74,31889.2713342422
75,31864.740321637066
76,31258.239333903985
77,31258.239333903985
78,31258.239333903985
79,31258.239333903985
80,31110.055591010787
81,31110.055591010787
82,31110.055591010787
83,31110.055591010787
84,30937.80416838055
85,30937.80416838055
86,30727.14960257466
87,30727.14960257466
88,30727.14960257466
89,30464.448628840924
90,30464.448628840924
91,30448.480822048874
92,30448.480822048874
93,30448.480822048874
94,30448.480822048874
95,30285.35829649258
96,30285.35829649258
97,30285.35829649258
98,30285.35829649258
99,30243.18260307236
100,30243.18260307236
101,30243.18260307236
102,30080.060077516067
103,29863.955888763652
104,29863.955888763652
105,29863.955888763652
106,29863.955888763652
107,29863.955888763652
108,29863.955888763652
109,29687.48170090066
110,29687.48170090066
111,29687.48170090066
112,29687.48170090066
113,29583.427629792484
114,29583.427629792484
115,29583.427629792484
116,29348.812576380384
117,29348.812576380384
118,29127.661809775334
119,29127.661809775334
120,29127.661809775334
121,29127.661809775334
122,28998.08099704468
123,28998.08099704468
124,28894.81771633197
125,28828.73888974703
126,28828.73888974703
127,28828.73888974703
128,28788.889478136276
129,28788.889478136276
130,28654.800393541394
131,28654.800393541394
132,28654.800393541394
133,28540.879964957472
134,28540.879964957472
135,28536.24601809738
136,28536.24601809738
137,28235.727948459193
138,28235.727948459193
139,28235.727948459193
140,28087.701839760943
141,28087.701839760943
142,28087.701839760943
143,28087.701839760943
144,27814.796910799232
145,27814.796910799232
146,27814.796910799232
147,27814.796910799232
148,27814.796910799232
149,27814.796910799232
150,27814.796910799232
151,27814.796910799232
152,27814.796910799232
153,27766.897790435578
154,27766.897790435578
155,27766.897790435578
156,27766.897790435578
157,27766.897790435578
158,27766.897790435578
159,27766.897790435578
160,27766.897790435578
161,27654.003952703773
162,27654.003952703773
163,27654.003952703773
164,27515.188281606963
165,27515.188281606963
166,27515.188281606963
167,27515.188281606963
168,27515.188281606963
169,27515.188281606963
170,27515.188281606963
171,27441.944541430297
172,27227.653898049655
173,27227.653898049655
174,27227.653898049655
175,27196.27425056035
176,27196.27425056035
177,27196.27425056035
178,27196.27425056035
179,27176.53502326661
180,27059.875445957303
181,27059.875445957303
182,27059.875445957303
183,26993.160654032396
184,26993.160654032396
185,26993.160654032396
186,26993.160654032396
187,26993.160654032396
188,26993.160654032396
189,25884.794298380824
190,25884.794298380824
191,25884.794298380824
192,25884.794298380824
193,25884.794298380824
194,25884.794298380824
195,25881.456456250628
196,25859.76574771638
197,25853.377528452045
198,25697.673534161244
199,25697.673534161244
200,25095.47780091608
