gen,best_score
1,49813.57720661809
2,49813.57720661809
3,48809.05501153764
4,48081.6559212432
5,47478.53354173698
6,45760.81676214249
7,44305.88679204065
8,44305.88679204065
9,44305.88679204065
10,43736.940428346614
11,42684.22439427254
12,42543.375029322706
13,42543.375029322706
14,41706.98145397581
15,41706.98145397581
16,40980.4098907718
17,40980.4098907718
18,40490.244177165485
19,39583.35771921306
20,38991.85000479166
21,38991.85000479166
22,38861.109183754685
23,38338.77744460697
24,38098.21947433456
25,37353.50776228116
26,37353.50776228116
27,36814.98960339968
28,36814.98960339968
29,36814.98960339968
30,36814.98960339968
31,36611.01329181487
32,35847.97415498678
33,35847.97415498678
34,35828.69143645237
35,35828.69143645237
36,35603.15574251693
37,35603.15574251693
38,35449.650606212046
39,35128.272908282415
40,35128.272908282415
41,34910.41393797421
42,34910.41393797421
43,34910.41393797421
44,34678.168056693175
45,34633.25912339854
46,33950.81898147769
47,33950.81898147769
48,33639.97872326031
49,33639.97872326031
50,33639.97872326031
51,33639.97872326031
52,33579.15918421768
53,33277.675827170846
54,33277.675827170846
55,33001.89591967085
56,33001.89591967085
57,33001.89591967085
58,32929.48946778185
59,32695.888520604683
60,32400.531589561408
61,32035.557293049373
62,32035.557293049373
63,32035.557293049373
64,32035.557293049373
65,32035.557293049373
66,32035.557293049373
67,31823.128051959342
68,31731.561491149965
69,31432.162687694155
70,30484.414273285096
71,30484.414273285096
72,30484.414273285096
73,30373.121406496855
74,30360.5678119083
75,30360.5678119083
76,30360.5678119083
77,30259.260121462263
78,30075.089042352836
79,30075.089042352836
80,30075.089042352836
81,30075.089042352836
82,29965.1966693786
83,29790.598532659766
84,29790.598532659766
85,29570.728956055915
86,29570.728956055915
87,29570.728956055915
88,29570.728956055915
89,28626.02008876836
90,28626.02008876836
91,28626.02008876836
92,28626.02008876836
93,28626.02008876836
94,28626.02008876836
95,28549.637654010174
96,28549.637654010174
97,28549.637654010174
98,27798.800237252606
99,27798.800237252606
100,27798.800237252606
101,27798.800237252606
102,27798.800237252606
103,27798.800237252606
104,27707.140093138736
105,27650.855526755353
106,27650.855526755353
107,27650.855526755353
108,27537.069711328993
109,27468.883982376738
110,27468.883982376738
111,27468.883982376738
112,27468.883982376738
113,27463.0735499032
114,27463.0735499032
115,27463.0735499032
116,27463.0735499032
117,27454.457239618096
118,27396.576284314164
119,27396.576284314164
120,27308.19358067944
121,27308.19358067944
122,27308.19358067944
123,27141.212139102507
124,27141.212139102507
125,27141.212139102507
126,27141.212139102507
127,27141.212139102507
128,27141.212139102507
129,26669.370982241206
130,26669.370982241206
131,26669.370982241206
132,26669.370982241206
133,26669.370982241206
134,26669.370982241206
135,26669.370982241206
136,26669.370982241206
137,26669.370982241206
138,26669.370982241206
139,26434.31322283523
140,26434.31322283523
141,26434.31322283523
142,26434.31322283523
143,26434.31322283523
144,26424.301704348414
145,26424.301704348414
146,26200.970359713934
147,26200.970359713934
148,26114.529805026337
149,26114.529805026337
150,26019.263946505347
151,26019.263946505347
152,26019.263946505347
153,25976.873692287725
154,25922.23032799806
155,25922.23032799806
156,25919.06867570635
157,25919.06867570635
158,25811.003775214747
159,25811.003775214747
160,25811.003775214747
161,25714.18275550693
162,25714.18275550693
163,25714.18275550693
164,25625.930281030403
165,25625.930281030403
166,25600.186974788438
167,25579.162639270544
168,25579.162639270544
169,25569.670470829256
170,25444.194778527537
171,25419.39692193798
172,25419.39692193798
173,25198.610205515884
174,25198.610205515884
175,25198.610205515884
176,25198.610205515884
177,25198.610205515884
178,25196.315454015
179,24983.727732448966
180,24983.727732448966
181,24831.389626710454
182,24725.881333202233
183,24725.881333202233
184,24629.112681792587
185,24629.112681792587
186,24547.956362693283
187,24547.956362693283
188,24547.956362693283
189,24547.956362693283
190,24547.956362693283
191,24547.956362693283
192,24547.956362693283
193,24320.22670361208
194,24320.22670361208
195,24320.22670361208
196,24320.22670361208
197,24320.22670361208
198,24172.422210032717
199,24172.422210032717
200,24172.422210032717
