gen,best_score
1,50330.25810926328
2,49306.40363656782
3,47477.84740011123
4,46907.001212609735
5,46907.001212609735
6,45591.40342222506
7,45591.40342222506
8,44639.957986474765
9,44476.065110406445
10,44036.92497397342
11,43468.55663338166
12,43239.929250201654
13,41720.51110300484
14,41446.55614735768
15,41179.15590070589
16,40939.661351266834
17,40939.661351266834
18,40521.010499020034
19,40521.010499020034
20,40521.010499020034
21,40361.639047724115
22,40150.28599038404
23,39953.523760734584
24,39387.098306077554
25,39387.098306077554
26,38927.88634950252
27,37970.69697877744
28,37873.38868414551
29,37873.38868414551
30,36852.625184441735
31,36852.625184441735
32,36852.625184441735
33,36852.625184441735
34,36852.625184441735
35,36770.99439702945
36,36765.265807352065
37,36765.265807352065
38,36393.212501845286
39,36075.740529989496
40,36035.94892949368
41,35697.87587644742
42,35697.87587644742
43,35293.244379981355
44,35293.244379981355
45,35135.464971779285
46,35135.464971779285
47,35135.464971779285
48,34787.116083216744
49,34787.116083216744
50,34787.116083216744
51,34787.116083216744
52,34745.99235586059
53,34161.73731090725
54,34161.73731090725
55,34161.73731090725
56,34161.73731090725
57,34161.73731090725
58,34143.68073889507
59,33690.29816586428
60,33690.29816586428
61,33481.14727847235
62,33184.74403331998
63,33095.213962058835
64,33095.213962058835
65,33095.213962058835
66,32730.047971352324
67,32730.047971352324
68,32622.274061505144
69,32622.274061505144
70,32260.338681804264
71,32240.25890603087
72,32240.25890603087
73,32240.25890603087
74,32151.344006061227
75,31871.08386334259
76,31871.08386334259
77,31871.08386334259
78,31747.70827674431
79,31747.70827674431
80,31747.70827674431
81,31528.764271787983
82,31510.902357057814
83,31371.43223050885
84,31371.43223050885
85,31371.43223050885
86,31371.43223050885
87,31371.43223050885
88,31353.023607724757
89,31254.168746858457
90,30986.91525845779
91,30951.03291511876
92,30951.03291511876
93,30951.03291511876
94,30869.651774807397
95,30869.651774807397
96,30869.651774807397
97,30861.685154196475
98,30861.685154196475
99,30675.844064219855
100,30595.34232481409
101,30595.34232481409
102,30595.34232481409
103,30288.662740480533
104,30288.662740480533
105,30288.662740480533
106,30288.662740480533
107,30278.569526056563
108,30278.569526056563
109,30278.569526056563
110,30178.919367661194
111,30178.919367661194
112,30112.516200940714
113,30002.27628955608
114,30002.27628955608
115,30002.27628955608
116,29900.47771400392
117,29900.47771400392
118,29886.30019348551
119,29791.580572490646
120,29791.580572490646
121,29184.474058087162
122,29184.474058087162
123,29184.474058087162
124,29107.99677236864
125,29107.99677236864
126,29107.99677236864
127,29107.99677236864
128,28845.973062181038
129,28845.973062181038
130,28777.688066910825
131,28777.688066910825
132,28399.916807886737
133,28399.916807886737
134,28399.916807886737
135,28399.916807886737
136,28399.916807886737
137,28399.916807886737
138,28399.916807886737
139,28378.073775414163
140,28204.54551047797
141,28204.54551047797
142,28204.54551047797
143,28204.54551047797
144,28204.54551047797
145,27728.082781986326
146,27728.082781986326
147,27728.082781986326
148,27675.866101661348
149,27675.866101661348
150,27675.866101661348
151,27675.866101661348
152,27443.248212297287
153,26949.05825523927
154,26949.05825523927
155,26949.05825523927
156,26949.05825523927
157,26682.341445427086
158,26682.341445427086
159,26682.341445427086
160,26682.341445427086
161,26682.341445427086
162,26682.341445427086
163,26613.691683182198
164,26417.250881812477
165,26417.250881812477
166,26417.250881812477
167,26417.250881812477
168,26417.250881812477
169,26180.21370732971
170,26139.85230032332
171,26139.85230032332
172,26139.85230032332
173,26088.780573083026
174,26047.348583864943
175,26047.348583864943
176,26047.348583864943
177,25952.490644478028
178,25952.490644478028
179,25952.490644478028
180,25952.490644478028
181,25952.490644478028
182,25909.021457510666
183,25909.021457510666
184,25909.021457510666
185,25909.021457510666
186,25909.021457510666
187,25909.021457510666
188,25814.52906049926
189,25814.52906049926
190,25814.52906049926
191,25814.52906049926
192,25814.52906049926
193,25814.52906049926
194,25814.52906049926
195,25814.52906049926
196,25810.567638948054
197,25732.5228749657
198,25732.5228749657
199,25607.913222395906
200,25607.913222395906
