gen,best_score
1,48194.41013825885
2,48194.41013825885
3,47433.394185089535
4,44981.18030207459
5,44981.18030207459
6,44981.18030207459
7,44981.18030207459
8,44710.973491312085
9,44246.19539697974
10,43932.81353739193
11,42918.69429110893
12,42533.58756307858
13,41403.52399563734
14,41403.52399563734
15,40151.831392859
16,40093.05080904741
17,40093.05080904741
18,40093.05080904741
19,39293.521512580344
20,38733.94131431823
21,38733.94131431823
22,38105.27715993726
23,38105.27715993726
24,37883.05790999852
25,37036.93889753432
26,37036.93889753432
27,36360.18614817846
28,36360.18614817846
29,36360.18614817846
30,36014.71917975308
31,35393.39139314671
32,35393.39139314671
33,35393.39139314671
34,34856.178846960036
35,34856.178846960036
36,34102.96951028345
37,34102.96951028345
38,34049.710070734276
39,34049.710070734276
40,33394.82035403473
41,33394.82035403473
42,33394.82035403473
43,32746.432842720224
44,32746.432842720224
45,32436.949913122215
46,32436.949913122215
47,32436.949913122215
48,32436.949913122215
49,31900.03134087142
50,31900.03134087142
51,31900.03134087142
52,31900.03134087142
53,31547.080416797035
54,31547.080416797035
55,30682.277883526556
56,30682.277883526556
57,30682.277883526556
58,30606.13320589256
59,30510.017630203736
60,30451.288732164183
61,29843.9999397744
62,29757.91989105214
63,29757.91989105214
64,29757.91989105214
65,29757.91989105214
66,29734.436659010575
67,29130.234653296007
68,29130.234653296007
69,29130.234653296007
70,29075.445561893903
71,29022.178866883052
72,29022.178866883052
73,29022.178866883052
74,28652.51461197908
75,28652.51461197908
76,28652.51461197908
77,28652.51461197908
78,28652.51461197908
79,28652.51461197908
80,28652.51461197908
81,28359.458639118282
82,28359.458639118282
83,28359.458639118282
84,28219.26872149978
85,28219.26872149978
86,28197.129732012916
87,28197.129732012916
88,27954.526988651785
89,27954.526988651785
90,27954.526988651785
91,27954.526988651785
92,27954.526988651785
93,27954.526988651785
94,27954.526988651785
95,27902.687731635342
96,27659.356346835368
97,27659.356346835368
98,27659.356346835368
99,27434.89406415112
100,27434.89406415112
101,27434.89406415112
102,27434.89406415112
103,27107.458581507963
104,27107.458581507963
105,27107.458581507963
106,27107.458581507963
107,27107.458581507963
108,27107.458581507963
109,27078.45580406201
110,26809.122379413035
111,26809.122379413035
112,26809.122379413035
113,26631.52923632813
114,26631.52923632813
115,26631.52923632813
116,26631.52923632813
117,26631.52923632813
118,26433.75939036204
119,26251.284251263874
120,26251.284251263874
121,26082.439572182455
122,26082.439572182455
123,26053.51440529778
124,26053.51440529778
125,26053.51440529778
126,26053.51440529778
127,25908.457380586653
128,25843.64147723779
129,25843.64147723779
130,25843.64147723779
131,25812.374500821184
132,25680.418008641907
133,25680.418008641907
134,25278.970072289936
135,25278.970072289936
136,25215.27999095235
137,25215.27999095235
138,25206.617676321803
139,25206.617676321803
140,25206.617676321803
141,25092.62881224776
142,24948.498364166313
143,24948.498364166313
144,24948.498364166313
145,24948.498364166313
146,24948.498364166313
147,24948.498364166313
148,24948.498364166313
149,24948.498364166313
150,24948.498364166313
151,24948.498364166313
152,24915.318090550514
153,24898.930155427963
154,24898.930155427963
155,24898.930155427963
156,24801.81051757457
157,24801.81051757457
158,24801.81051757457
159,24801.81051757457
160,24766.18313948306
161,24766.18313948306
162,24697.90389526403
163,24666.91582194596
164,24666.91582194596
165,24666.91582194596
166,24659.65579583311
167,24559.121171161914
168,24559.121171161914
169,24559.121171161914
170,24486.929622882177
171,24486.929622882177
172,24486.929622882177
173,24486.929622882177
174,24486.929622882177
175,24486.929622882177
176,24486.929622882177
177,24230.6060520191
178,24230.6060520191
179,24181.189093131692
180,24034.399349579915
181,24034.399349579915
182,24034.399349579915
183,24034.399349579915
184,23952.912072824318
185,23952.912072824318
186,23952.912072824318
187,23952.912072824318
188,23952.912072824318
189,23821.847523328306
190,23775.250841507608
191,23694.914198129594
192,23694.914198129594
193,23694.914198129594
194,23694.914198129594
195,23694.914198129594
196,23569.972343814912
197,23569.972343814912
198,23569.972343814912
199,23569.972343814912
200,23569.972343814912
