gen,best_score
1,48208.88420963584
2,45091.346344533726
3,45091.346344533726
4,45091.346344533726
5,45091.346344533726
6,43282.22254608133
7,43282.22254608133
8,43282.22254608133
9,42404.895112047685
10,42404.895112047685
11,42368.56369659071
12,41728.57676231009
13,39686.06017372643
14,39649.27433206092
15,39649.27433206092
16,39581.94194175462
17,39167.596679214825
18,38500.469640681054
19,38500.469640681054
20,38500.469640681054
21,38500.469640681054
22,37844.65811180337
23,37844.65811180337
24,37326.921349279146
25,37326.921349279146
26,37285.924663582955
27,36953.289538276505
28,36499.17735566286
29,36245.51913126127
30,36245.51913126127
31,36030.27552239026
32,36030.27552239026
33,35789.06533744115
34,35662.42667375474
35,35573.47492407428
36,35065.13214249147
37,35065.13214249147
38,34769.56695583197
39,34607.349073232755
40,34607.349073232755
41,33806.48117685258
42,33607.5910893061
43,33607.5910893061
44,33416.57998765721
45,32684.978527773445
46,32684.978527773445
47,32684.978527773445
48,32684.978527773445
49,32684.978527773445
50,31736.592480700463
51,31736.592480700463
52,31736.592480700463
53,31736.592480700463
54,31736.592480700463
55,31736.592480700463
56,31736.592480700463
57,31696.476704483866
58,31666.27078485646
59,31414.475527243467
60,31414.475527243467
61,31414.475527243467
62,31414.475527243467
63,31390.3454859629
64,31158.987751738827
65,30898.5501795349
66,30898.5501795349
67,30898.5501795349
68,30898.5501795349
69,30898.5501795349
70,30884.284800714267
71,30884.284800714267
72,30820.873319471455
73,30820.873319471455
74,30505.220081104348
75,30505.220081104348
76,30505.220081104348
77,30505.220081104348
78,30505.220081104348
79,30335.250513036994
80,30335.250513036994
81,30141.772619159117
82,30066.028215637572
83,29987.87091875917
84,29798.591014471018
85,29798.591014471018
86,29798.591014471018
87,29798.591014471018
88,29798.591014471018
89,29678.461734193337
90,29544.21035710258
91,29544.21035710258
92,29181.788913067223
93,29181.788913067223
94,29161.021469395582
95,29161.021469395582
96,28801.359760824525
97,28801.359760824525
98,28801.359760824525
99,28801.359760824525
100,28682.001697356107
101,28682.001697356107
102,28682.001697356107
103,28524.68718776115
104,28524.68718776115
105,28524.68718776115
106,28464.955633393904
107,28464.955633393904
108,28456.746925958192
109,28356.893118554482
110,28283.60736477559
111,28283.60736477559
112,28237.53505508606
113,28237.53505508606
114,28237.53505508606
115,28126.97659153762
116,28126.97659153762
117,28126.97659153762
118,28084.709134548986
119,28084.709134548986
120,28084.709134548986
121,27715.722147742126
122,27715.722147742126
123,27715.722147742126
124,27715.722147742126
125,27715.722147742126
126,27694.851471256796
127,27694.851471256796
128,27694.851471256796
129,27694.851471256796
130,27594.88121099025
131,27594.88121099025
132,27594.88121099025
133,27594.88121099025
134,27525.771145337803
135,27525.771145337803
136,27525.771145337803
137,27489.495465780452
138,27441.085975357073
139,27199.942159767816
140,27199.942159767816
141,27199.942159767816
142,27167.71454265999
143,27125.47277530625
144,27104.86689272836
145,26976.56234265668
146,26976.56234265668
147,26766.14115356846
148,26766.14115356846
149,26765.0386141107
150,26678.170925882863
151,26678.170925882863
152,26419.292127765708
153,26419.292127765708
154,26419.292127765708
155,26419.292127765708
156,26419.292127765708
157,26419.292127765708
158,26375.86119078603
159,26375.86119078603
160,26375.86119078603
161,26375.86119078603
162,26375.83296461296
163,26302.540559235662
164,26302.540559235662
165,26148.322538008688
166,26148.322538008688
167,26141.04581429789
168,26080.60419294514
169,26080.60419294514
170,26080.60419294514
171,26019.108320201667
172,26019.108320201667
173,26019.108320201667
174,25723.451460642667
175,25723.451460642667
176,25723.451460642667
177,25723.451460642667
178,25723.451460642667
179,25723.451460642667
180,25625.805994587354
181,25625.805994587354
182,25625.805994587354
183,25625.805994587354
184,25561.14561651302
185,25561.14561651302
186,25561.14561651302
187,25560.146686717308
188,25460.983194738714
189,25284.09283202671
190,25284.09283202671
191,25284.09283202671
192,25131.91543644431
193,25131.91543644431
194,25131.91543644431
195,25131.91543644431
196,25131.91543644431
197,25131.91543644431
198,25023.994140720006
199,25023.994140720006
200,24898.409084521252
