gen,best_score
1,50065.34283808919
2,49998.55266201523
3,46740.99230222124
4,45897.880957924004
5,45526.596404821175
6,45526.596404821175
7,45335.07037308178
8,44933.98354745252
9,43820.99278849251
10,43820.99278849251
11,43588.96080306542
12,43588.96080306542
13,41635.02435040324
14,41064.06119087802
15,41012.4748594539
16,41012.4748594539
17,40775.59185289459
18,40162.96745952108
19,40162.96745952108
20,39516.119771980055
21,38945.7138772813
22,38945.7138772813
23,38945.7138772813
24,38861.82253045235
25,38478.55861563646
26,38478.55861563646
27,38478.55861563646
28,37773.073160266584
29,37773.073160266584
30,37773.073160266584
31,37773.073160266584
32,37773.073160266584
33,36576.86534345042
34,35860.88561031149
35,35860.88561031149
36,35860.88561031149
37,35386.18780652419
38,34393.55615413431
39,34393.55615413431
40,34143.254803720345
41,34143.254803720345
42,34095.186451440946
43,34095.186451440946
44,33853.925745315595
45,33356.12527644894
46,33356.12527644894
47,32540.134052905483
48,32540.134052905483
49,32540.134052905483
50,32540.134052905483
51,32540.134052905483
52,32232.071811972768
53,32232.071811972768
54,32232.071811972768
55,32232.071811972768
56,30919.962696574352
57,30919.962696574352
58,30919.962696574352
59,30919.962696574352
60,30803.615403707823
61,30739.164944339573
62,30717.13626080379
63,30717.13626080379
64,30717.13626080379
65,30559.691625002106
66,30559.691625002106
67,30559.691625002106
68,30453.87693248944
69,29902.126932617575
70,29659.638268826275
71,29659.638268826275
72,29659.638268826275
73,29659.638268826275
74,29553.453280350055
75,29553.453280350055
76,29241.764878339258
77,29191.33073900378
78,29191.33073900378
79,29191.33073900378
80,29167.16988827454
81,29124.274640429896
82,29124.274640429896
83,28591.892089921315
84,28591.892089921315
85,28591.892089921315
86,28541.0478034763
87,28423.720394459207
88,28252.731759353253
89,28252.731759353253
90,28241.480367004475
91,27943.713524441024
92,27893.801691146196
93,27893.801691146196
94,27303.62343967463
95,27303.62343967463
96,27303.62343967463
97,27303.62343967463
98,27303.62343967463
99,27303.62343967463
100,27303.62343967463
101,27303.62343967463
102,26773.886529231313
103,26773.886529231313
104,26773.886529231313
105,26773.886529231313
106,26773.886529231313
107,26608.738954443128
108,26608.738954443128
109,26608.738954443128
110,26519.127348666698
111,26519.127348666698
112,26519.127348666698
113,26519.127348666698
114,26499.624018468872
115,26499.624018468872
116,26460.362572094826
117,26426.778465803938
118,26426.778465803938
119,26426.778465803938
120,26129.294051328983
121,26129.294051328983
122,25991.799225501767
123,25991.799225501767
124,25991.799225501767
125,25983.095162922742
126,25983.095162922742
127,25976.920916886855
128,25914.892318344268
129,25914.892318344268
130,25781.20969825171
131,25754.393568276733
132,25754.393568276733
133,25552.988544742784
134,25552.988544742784
135,25160.977177330027
136,25160.977177330027
137,25160.977177330027
138,25160.977177330027
139,25068.46926445191
140,25068.46926445191
141,25068.46926445191
142,25068.46926445191
143,24902.962420258824
144,24902.962420258824
145,24806.93691516822
146,24806.93691516822
147,24806.93691516822
148,24806.93691516822
149,24806.93691516822
150,24771.724077042512
151,24733.222582011404
152,24733.222582011404
153,24718.003876550145
154,24572.498668392876
155,24485.041104375392
156,24485.041104375392
157,24485.041104375392
158,24209.763523008318
159,24209.763523008318
160,24209.763523008318
161,24209.763523008318
162,23783.527217076495
163,23783.527217076495
164,23783.527217076495
165,23783.527217076495
166,23783.527217076495
167,23783.527217076495
168,23783.527217076495
169,23783.527217076495
170,23783.527217076495
171,23746.231032563053
172,23737.21283956756
173,23649.817868158887
174,23649.817868158887
175,23649.817868158887
176,23447.244728190766
177,23447.244728190766
178,23447.244728190766
179,23447.244728190766
180,23447.244728190766
181,23447.244728190766
182,23437.092270570196
183,23391.865605134124
184,23391.865605134124
185,23391.865605134124
186,23391.865605134124
187,23391.865605134124
188,23259.768740005733
189,23167.031207545835
190,23167.031207545835
191,23034.934342417437
192,23034.934342417437
193,23034.934342417437
194,23026.715067110646
195,22923.341873704536
196,22923.341873704536
197,22693.637829252722
198,22692.601940692824
199,22692.601940692824
200,22692.601940692824
