gen,best_score
1,49508.577730837875
2,48729.09490097799
3,46948.51738337905
4,46810.3083660331
5,44371.94240567657
6,43351.66479328084
7,43351.66479328084
8,43351.66479328084
9,42725.438789974374
10,42075.843994378934
11,41924.87828516209
12,40569.301639214056
13,40283.4343318964
14,40152.98273590989
15,39347.87259894239
16,39347.87259894239
17,37664.86010109479
18,37664.86010109479
19,37664.86010109479
20,37664.86010109479
21,36680.87783125375
22,35856.345247164834
23,35856.345247164834
24,35856.345247164834
25,35856.345247164834
26,35856.345247164834
27,35837.218644619454
28,35530.1307002784
29,35298.20212051411
30,34955.349683693756
31,34304.631353166806
32,34304.631353166806
33,34197.5360864664
34,34197.5360864664
35,34197.5360864664
36,33275.67995200353
37,33182.778019316305
38,33182.778019316305
39,32928.439223037625
40,32928.439223037625
41,32575.89746027727
42,32575.89746027727
43,32575.89746027727
44,32575.89746027727
45,32575.89746027727
46,31928.26626324172
47,31683.608809870046
48,31683.608809870046
49,31683.608809870046
50,31683.608809870046
51,31683.608809870046
52,31430.0635967302
53,31430.0635967302
54,31076.31977220004
55,31076.31977220004
56,31076.31977220004
57,31016.693917266966
58,31016.693917266966
59,30900.707731437396
60,30784.257224748748
61,30640.08131107323
62,30640.08131107323
63,30640.08131107323
64,30507.370865060453
65,30507.370865060453
66,30374.031129562383
67,30251.047755546366
68,30236.129910812007
69,30236.129910812007
70,30236.129910812007
71,29575.88756598684
72,29575.88756598684
73,29575.88756598684
74,29487.81089755648
75,29487.81089755648
76,29485.68591902558
77,29485.68591902558
78,28984.31560316803
79,28984.31560316803
80,28984.31560316803
81,28984.31560316803
82,28984.31560316803
83,28984.31560316803
84,28976.46813431436
85,28976.46813431436
86,28976.46813431436
87,28976.46813431436
88,28976.46813431436
89,28976.46813431436
90,28788.956305241038
91,28554.34944509971
92,28554.34944509971
93,28542.408435390756
94,28542.408435390756
95,28542.28837411499
96,28313.540840087913
97,28313.540840087913
98,28091.18385188184
99,28091.18385188184
100,28091.18385188184
101,28091.18385188184
102,27899.87393249887
103,27899.87393249887
104,27521.422411503634
105,27521.422411503634
106,27521.422411503634
107,27480.40458730959
108,27480.40458730959
109,27480.40458730959
110,27267.289591261702
111,27267.289591261702
112,27267.289591261702
113,27267.289591261702
114,27267.289591261702
115,27267.289591261702
116,27235.412729521668
117,27018.28572183178
118,27018.28572183178
119,27018.28572183178
120,27018.28572183178
121,26935.904607486307
122,26935.904607486307
123,26912.71849990263
124,26718.29659880297
125,26718.29659880297
126,26718.29659880297
127,26718.29659880297
128,26124.376422911246
129,26124.376422911246
130,26124.376422911246
131,26124.376422911246
132,26124.376422911246
133,26039.219821146064
134,26039.219821146064
135,26010.55436530122
136,25887.888137415146
137,25887.888137415146
138,25887.888137415146
139,25768.416357712624
140,25768.416357712624
141,25768.416357712624
142,25707.78906596222
143,25506.80242747947
144,25506.80242747947
145,25506.80242747947
146,25476.73860380971
147,25143.191929437882
148,25029.63657875605
149,25029.63657875605
150,25029.63657875605
151,25029.63657875605
152,25029.63657875605
153,24920.57718160599
154,24920.57718160599
155,24920.57718160599
156,24604.480231426005
157,24604.480231426005
158,24604.480231426005
159,24604.480231426005
160,24604.480231426005
161,24603.32537251413
162,24603.32537251413
163,24603.32537251413
164,24521.64269467923
165,24521.64269467923
166,24402.474546194513
167,24402.474546194513
168,24402.474546194513
169,24204.193965081595
170,24204.193965081595
171,24204.193965081595
172,24204.193965081595
173,24130.280063401784
174,23811.67647489227
175,23811.67647489227
176,23811.67647489227
177,23811.67647489227
178,23811.67647489227
179,23811.67647489227
180,23797.10208020818
181,23688.326016408744
182,23688.326016408744
183,23688.326016408744
184,23401.50570706263
185,23401.50570706263
186,23401.50570706263
187,23333.37801812165
188,23333.37801812165
189,23333.37801812165
190,23333.37801812165
191,23333.37801812165
192,23333.37801812165
193,23333.37801812165
194,23333.37801812165
195,23192.595319862354
196,23192.595319862354
197,23153.780270554307
198,23100.49596658759
199,23100.49596658759
200,23100.49596658759
