gen,best_score
1,34.14213562373095
2,34.14213562373095
3,34.14213562373095
4,34.14213562373095
5,34.14213562373095
6,34.14213562373095
7,34.14213562373095
8,34.14213562373095
9,34.14213562373095
10,34.14213562373095
11,34.14213562373095
12,34.14213562373095
13,34.14213562373095
14,34.14213562373095
15,34.14213562373095
16,34.14213562373095
17,34.14213562373095
18,34.14213562373095
19,34.14213562373095
20,34.14213562373095
21,34.14213562373095
22,34.14213562373095
23,34.14213562373095
24,34.14213562373095
25,34.14213562373095
26,34.14213562373095
27,34.14213562373095
28,34.14213562373095
29,34.14213562373095
30,34.14213562373095
31,34.14213562373095
32,34.14213562373095
33,34.14213562373095
34,34.14213562373095
35,34.14213562373095
36,34.14213562373095
37,34.14213562373095
38,34.14213562373095
39,34.14213562373095
40,34.14213562373095
41,34.14213562373095
42,34.14213562373095
43,34.14213562373095
44,34.14213562373095
45,34.14213562373095
46,34.14213562373095
47,34.14213562373095
48,34.14213562373095
49,34.14213562373095
50,34.14213562373095
51,34.14213562373095
52,34.14213562373095
53,34.14213562373095
54,34.14213562373095
55,34.14213562373095
56,34.14213562373095
57,34.14213562373095
58,34.14213562373095
59,34.14213562373095
60,34.14213562373095
61,34.14213562373095
62,34.14213562373095
63,34.14213562373095
64,34.14213562373095
65,34.14213562373095
66,34.14213562373095
67,34.14213562373095
68,34.14213562373095
69,34.14213562373095
70,34.14213562373095
71,34.14213562373095
72,34.14213562373095
73,34.14213562373095
74,34.14213562373095
75,34.14213562373095
76,34.14213562373095
77,34.14213562373095
78,34.14213562373095
79,34.14213562373095
80,34.14213562373095
81,34.14213562373095
82,34.14213562373095
83,34.14213562373095
84,34.14213562373095
85,34.14213562373095
86,34.14213562373095
87,34.14213562373095
88,34.14213562373095
89,34.14213562373095
90,34.14213562373095
91,34.14213562373095
92,34.14213562373095
93,34.14213562373095
94,34.14213562373095
95,34.14213562373095
96,34.14213562373095
97,34.14213562373095
98,34.14213562373095
99,34.14213562373095
100,34.14213562373095
101,34.14213562373095
102,34.14213562373095
103,34.14213562373095
104,34.14213562373095
105,34.14213562373095
106,34.14213562373095
107,34.14213562373095
108,34.14213562373095
109,34.14213562373095
110,34.14213562373095
111,34.14213562373095
112,34.14213562373095
113,34.14213562373095
114,34.14213562373095
115,34.14213562373095
116,34.14213562373095
117,34.14213562373095
118,34.14213562373095
119,34.14213562373095
120,34.14213562373095
121,34.14213562373095
122,34.14213562373095
123,34.14213562373095
124,34.14213562373095
125,34.14213562373095
126,34.14213562373095
127,34.14213562373095
128,34.14213562373095
129,34.14213562373095
130,34.14213562373095
131,34.14213562373095
132,34.14213562373095
133,34.14213562373095
134,34.14213562373095
135,34.14213562373095
136,34.14213562373095
137,34.14213562373095
138,34.14213562373095
139,34.14213562373095
140,34.14213562373095
141,34.14213562373095
142,34.14213562373095
143,34.14213562373095
144,34.14213562373095
145,34.14213562373095
146,34.14213562373095
147,34.14213562373095
148,34.14213562373095
149,34.14213562373095
150,34.14213562373095
151,34.14213562373095
152,34.14213562373095
153,34.14213562373095
154,34.14213562373095
155,34.14213562373095
156,34.14213562373095
157,34.14213562373095
158,34.14213562373095
159,34.14213562373095
160,34.14213562373095
161,34.14213562373095
162,34.14213562373095
163,34.14213562373095
164,34.14213562373095
165,34.14213562373095
166,34.14213562373095
167,34.14213562373095
168,34.14213562373095
169,34.14213562373095
170,34.14213562373095
171,34.14213562373095
172,34.14213562373095
173,34.14213562373095
174,34.14213562373095
175,34.14213562373095
176,34.14213562373095
177,34.14213562373095
178,34.14213562373095
179,34.14213562373095
180,34.14213562373095
181,34.14213562373095
182,34.14213562373095
183,34.14213562373095
184,34.14213562373095
185,34.14213562373095
186,34.14213562373095
187,34.14213562373095
188,34.14213562373095
189,34.14213562373095
190,34.14213562373095
191,34.14213562373095
192,34.14213562373095
193,34.14213562373095
194,34.14213562373095
195,34.14213562373095
196,34.14213562373095
197,34.14213562373095
198,34.14213562373095
199,34.14213562373095
200,34.14213562373095
