dataset,dataset_file,dataset_path,num_customers,family_group,model,seed,best_score,best_distance,runtime_seconds,packing_time_seconds,feasible_routes,infeasible_routes,feasibility_rate,boxes_total,boxes_packed,fill_rate,avg_fill_rate,min_fill_rate,max_fill_rate,fill_balance_penalty,route_fill_std,unpacked_boxes,route_count,avg_route_fill,min_route_fill,max_route_fill,avg_route_boxes,min_route_boxes,max_route_boxes,avg_boxes_per_route,min_boxes_per_route,max_boxes_per_route,avg_customers_per_route,min_customers_per_route,max_customers_per_route,tiny_route_count,merged_route_count,overflow_route_count,route_balance_penalty,chosen_split_limit,chosen_split_strategy,chosen_distance_limit,number_of_split_candidates_tested,candidate_route_counts,candidate_fill_rates,candidate_distances
XML500_1111_01_merged_with_boxes_norm,XML500_1111_01_merged_with_boxes_norm.json,C:\Kanu\Kanu(D)\Dissertation\Dissertation-3L-SDVRP\VRP\generated_datasets\conference_batch\XML500_1111_01_merged_with_boxes_norm.json,500,1111,proposed_no_tiny_repair,3002,214092.4472698252,213145.1651486925,200.8916699999827,2.5399960577487946e-05,19,0,1.0,1259,1259,0.09227983702548188,0.09227983702548188,0.04186629646265,0.13604819118498293,0.09418189472233293,0.019236954026664792,0,19,0.09227983702548188,0.04186629646265,0.13604819118498293,66.26315789473684,34,70,66.26315789473684,34,70,26.31578947368421,12,32,1,0,0,99.05263157894747,70,box_threshold,,4,"[20, 19, 18, 17]","[0.08648470654760883, 0.09227983702548188, 0.09636215138669184, 0.10155790675658487]","[222854.95472608536, 213145.1651486925, 220360.7126630144, 219806.1527983731]"
XML500_1111_01_merged_with_boxes_norm,XML500_1111_01_merged_with_boxes_norm.json,C:\Kanu\Kanu(D)\Dissertation\Dissertation-3L-SDVRP\VRP\generated_datasets\conference_batch\XML500_1111_01_merged_with_boxes_norm.json,500,1111,proposed_no_tiny_repair,3003,205085.43079100887,204149.03261858167,203.47353260000818,9.100011084228754e-06,19,0,1.0,1259,1259,0.0922798370254819,0.0922798370254819,0.033805500762019984,0.11570339080472906,0.08189789004270909,0.019014098675348135,0,19,0.0922798370254819,0.033805500762019984,0.11570339080472906,66.26315789473684,25,70,66.26315789473684,25,70,26.31578947368421,9,32,1,0,0,97.05263157894747,70,box_threshold,,4,"[20, 19, 18, 17]","[0.08609631179795985, 0.0922798370254819, 0.0960158868166415, 0.10038150791520678]","[208785.59729172938, 204149.03261858167, 209454.0290542232, 209912.5306239558]"
XML500_1111_01_merged_with_boxes_norm,XML500_1111_01_merged_with_boxes_norm.json,C:\Kanu\Kanu(D)\Dissertation\Dissertation-3L-SDVRP\VRP\generated_datasets\conference_batch\XML500_1111_01_merged_with_boxes_norm.json,500,1111,proposed_no_tiny_repair,3005,210602.69605363984,209706.11193445636,197.9496150999912,9.099981980398297e-06,19,0,1.0,1259,1259,0.0922798370254819,0.0922798370254819,0.029754226706269604,0.11548693611037172,0.08573270940410212,0.018250296832537236,0,19,0.0922798370254819,0.029754226706269604,0.11548693611037172,66.26315789473684,27,70,66.26315789473684,27,70,26.31578947368421,11,36,1,0,0,89.05263157894747,70,box_threshold,,4,"[20, 19, 18, 18]","[0.08720034740918668, 0.0922798370254819, 0.09507215955335978, 0.09569706309438679]","[217609.80042981432, 209706.11193445636, 213513.42111770753, 214188.0244044365]"
XML500_1111_01_merged_with_boxes_norm,XML500_1111_01_merged_with_boxes_norm.json,C:\Kanu\Kanu(D)\Dissertation\Dissertation-3L-SDVRP\VRP\generated_datasets\conference_batch\XML500_1111_01_merged_with_boxes_norm.json,500,1111,proposed_no_tiny_repair,3004,210558.6119296575,209623.96379729704,219.8016140999971,8.69997893460095e-06,19,0,1.0,1259,1259,0.0922798370254819,0.0922798370254819,0.044026379890953475,0.10801070345749351,0.06398432356654005,0.014420668921406886,0,19,0.0922798370254819,0.044026379890953475,0.10801070345749351,66.26315789473684,23,70,66.26315789473684,23,70,26.31578947368421,11,32,1,0,0,97.05263157894747,70,box_threshold,,4,"[20, 19, 18, 18]","[0.08746651790671571, 0.0922798370254819, 0.09719520078996642, 0.09557861361643973]","[217109.2814865946, 209623.96379729704, 215948.26654961426, 216607.13798786965]"
XML500_1111_01_merged_with_boxes_norm,XML500_1111_01_merged_with_boxes_norm.json,C:\Kanu\Kanu(D)\Dissertation\Dissertation-3L-SDVRP\VRP\generated_datasets\conference_batch\XML500_1111_01_merged_with_boxes_norm.json,500,1111,proposed_no_tiny_repair,3007,207537.31926901598,206641.49778339625,201.23196800000733,9.299925295636058e-06,19,0,1.0,1259,1259,0.0922798370254819,0.0922798370254819,0.035188958335893826,0.11253687000970439,0.07734791167381055,0.01662346606736632,0,19,0.0922798370254819,0.035188958335893826,0.11253687000970439,66.26315789473684,30,70,66.26315789473684,30,70,26.31578947368421,12,31,1,0,0,89.05263157894747,70,box_threshold,,4,"[20, 19, 18, 18]","[0.08717757329591447, 0.0922798370254819, 0.09609295631207013, 0.09705620954377234]","[213350.76947843676, 206641.49778339625, 215416.38725058737, 212695.42654424635]"
XML500_1111_01_merged_with_boxes_norm,XML500_1111_01_merged_with_boxes_norm.json,C:\Kanu\Kanu(D)\Dissertation\Dissertation-3L-SDVRP\VRP\generated_datasets\conference_batch\XML500_1111_01_merged_with_boxes_norm.json,500,1111,proposed_no_tiny_repair,3008,207626.62989339605,206669.53920708524,199.20074699999532,8.899864042177796e-06,19,0,1.0,1259,1259,0.0922798370254819,0.0922798370254819,0.023230197324057636,0.11517644029381005,0.09194624296975241,0.018913442922665474,0,19,0.0922798370254819,0.023230197324057636,0.11517644029381005,66.26315789473684,21,70,66.26315789473684,21,70,26.31578947368421,7,31,1,0,0,101.05263157894747,70,box_threshold,,4,"[20, 19, 18, 19]","[0.087234504769601, 0.0922798370254819, 0.0956638471980178, 0.09120492060653414]","[213625.63731081632, 206669.53920708524, 214377.112502922, 216517.4518217411]"
XML500_1111_01_merged_with_boxes_norm,XML500_1111_01_merged_with_boxes_norm.json,C:\Kanu\Kanu(D)\Dissertation\Dissertation-3L-SDVRP\VRP\generated_datasets\conference_batch\XML500_1111_01_merged_with_boxes_norm.json,500,1111,proposed_no_tiny_repair,3000,208425.2272626004,207447.92210652572,254.1471853000112,1.509991125203669e-05,19,0,1.0,1259,1259,0.0922798370254819,0.0922798370254819,0.03021407179362678,0.12529893031087547,0.09508485851724868,0.018864986214724724,0,19,0.0922798370254819,0.03021407179362678,0.12529893031087547,66.26315789473684,23,70,66.26315789473684,23,70,26.31578947368421,9,32,1,0,0,105.05263157894747,70,box_threshold,,4,"[20, 19, 18, 17]","[0.08709145014638534, 0.0922798370254819, 0.09583469863214057, 0.10077227411845362]","[216047.557641844, 207447.92210652572, 213790.95553662666, 214819.46422268858]"
XML500_1111_01_merged_with_boxes_norm,XML500_1111_01_merged_with_boxes_norm.json,C:\Kanu\Kanu(D)\Dissertation\Dissertation-3L-SDVRP\VRP\generated_datasets\conference_batch\XML500_1111_01_merged_with_boxes_norm.json,500,1111,proposed_no_tiny_repair,3001,218299.22070443933,217373.45082424112,250.1670976000023,1.7600046703591943e-05,19,0,1.0,1259,1259,0.0922798370254819,0.0922798370254819,0.04274413731242015,0.11957964440166935,0.0768355070892492,0.016477752172923174,0,19,0.0922798370254819,0.04274413731242015,0.11957964440166935,66.26315789473684,33,70,66.26315789473684,33,70,26.31578947368421,12,31,1,0,0,95.05263157894747,70,box_threshold,,4,"[20, 19, 18, 17]","[0.08662950746957992, 0.0922798370254819, 0.09489847192956509, 0.10232176122620724]","[228354.48582337674, 217373.45082424112, 224036.84290482427, 221852.43623319428]"
XML500_1111_01_merged_with_boxes_norm,XML500_1111_01_merged_with_boxes_norm.json,C:\Kanu\Kanu(D)\Dissertation\Dissertation-3L-SDVRP\VRP\generated_datasets\conference_batch\XML500_1111_01_merged_with_boxes_norm.json,500,1111,proposed_no_tiny_repair,3009,216255.21081102913,215249.2422231795,181.8813564000011,1.0199990356341004e-05,19,0,1.0,1259,1259,0.0922798370254819,0.0922798370254819,0.03353692167476651,0.11361860938888461,0.08008168771411811,0.016213631873603324,0,19,0.0922798370254819,0.03353692167476651,0.11361860938888461,66.26315789473684,24,70,66.26315789473684,24,70,26.31578947368421,10,31,1,0,0,111.05263157894747,70,box_threshold,,4,"[20, 19, 18, 17]","[0.08712719665770072, 0.0922798370254819, 0.09614172565246487, 0.10161290099634575]","[222359.7238572935, 215249.2422231795, 222646.52848705588, 221494.31336560423]"
XML500_1111_01_merged_with_boxes_norm,XML500_1111_01_merged_with_boxes_norm.json,C:\Kanu\Kanu(D)\Dissertation\Dissertation-3L-SDVRP\VRP\generated_datasets\conference_batch\XML500_1111_01_merged_with_boxes_norm.json,500,1111,proposed_no_tiny_repair,3006,210696.8020803724,209708.17238784078,283.2204616999952,2.649999805726111e-05,19,0,1.0,1259,1259,0.0922798370254819,0.0922798370254819,0.015939540677175387,0.12803229008430328,0.11209274940712789,0.020105579683696556,0,19,0.0922798370254819,0.015939540677175387,0.12803229008430328,66.26315789473684,18,70,66.26315789473684,18,70,26.31578947368421,6,33,1,0,0,107.05263157894747,70,box_threshold,,4,"[20, 19, 18, 18]","[0.08727287752785699, 0.0922798370254819, 0.09524181218464504, 0.09625237645357092]","[216235.9505797202, 209708.17238784078, 214708.2594835648, 213812.3822214057]"
