dataset,dataset_file,dataset_path,num_customers,family_group,model,seed,best_score,best_distance,runtime_seconds,packing_time_seconds,feasible_routes,infeasible_routes,feasibility_rate,boxes_total,boxes_packed,fill_rate,avg_fill_rate,min_fill_rate,max_fill_rate,fill_balance_penalty,route_fill_std,unpacked_boxes,route_count,avg_route_fill,min_route_fill,max_route_fill,avg_route_boxes,min_route_boxes,max_route_boxes,avg_boxes_per_route,min_boxes_per_route,max_boxes_per_route,avg_customers_per_route,min_customers_per_route,max_customers_per_route,tiny_route_count,merged_route_count,overflow_route_count,route_balance_penalty,chosen_split_limit,chosen_split_strategy,chosen_distance_limit,number_of_split_candidates_tested,candidate_route_counts,candidate_fill_rates,candidate_distances
XML100_1142_01_merged_with_boxes_norm,XML100_1142_01_merged_with_boxes_norm.json,C:\Kanu\Kanu(D)\Dissertation\Dissertation-3L-SDVRP\VRP\generated_datasets\_smoke_bulk\XML100_1142_01_merged_with_boxes_norm.json,100,1142,proposed_no_relocation,3001,23900.329828888534,23561.06616755272,57.49730039999122,3.0999945010989904e-06,4,0,1.0,240,240,0.07928562871577474,0.07928562871577474,0.043969045563591116,0.10001606434364323,0.05604701878005211,0.02136410294237761,0,4,0.07928562871577474,0.043969045563591116,0.10001606434364323,60.0,37,68,60.0,37,70,25.0,11,32,1,0,0,46.0,70,box_threshold,,2,"[4, 4]","[0.07928562871577476, 0.07928562871577474]","[24227.79184815341, 23561.06616755272]"
XML100_1142_01_merged_with_boxes_norm,XML100_1142_01_merged_with_boxes_norm.json,C:\Kanu\Kanu(D)\Dissertation\Dissertation-3L-SDVRP\VRP\generated_datasets\_smoke_bulk\XML100_1142_01_merged_with_boxes_norm.json,100,1142,proposed_no_relocation,3000,22775.143409435917,22647.33315161994,61.189292700000806,1.700012944638729e-06,3,0,1.0,240,240,0.10571417162103301,0.10571417162103301,0.09339534375260844,0.12210579819967256,0.028710454447064118,0.012069612411332371,0,3,0.10571417162103301,0.09339534375260844,0.12210579819967256,80.0,78,81,80.0,78,70,33.333333333333336,29,37,0,0,3,4.0,75,box_threshold_plus_distance,8651.370589291737,2,"[3, 4]","[0.10571417162103301, 0.07863919399388151]","[22647.33315161994, 25061.79161191992]"
XML100_1142_01_merged_with_boxes_norm,XML100_1142_01_merged_with_boxes_norm.json,C:\Kanu\Kanu(D)\Dissertation\Dissertation-3L-SDVRP\VRP\generated_datasets\_smoke_bulk\XML100_1142_01_merged_with_boxes_norm.json,100,1142,proposed_no_relocation,3002,23227.479654925224,23116.490064792146,66.40410770001472,1.500011421740055e-06,3,0,1.0,240,240,0.10571417162103301,0.10571417162103301,0.10123053577229278,0.11311740983009648,0.011886874057803698,0.005273676906632629,0,3,0.10571417162103301,0.10123053577229278,0.11311740983009648,80.0,79,81,80.0,79,70,33.333333333333336,30,37,0,0,3,2.0,75,box_threshold_plus_distance,8595.595558353876,2,"[3, 4]","[0.10571417162103301, 0.07928562871577474]","[23116.490064792146, 23411.259830291885]"
XML100_1142_01_merged_with_boxes_norm,XML100_1142_01_merged_with_boxes_norm.json,C:\Kanu\Kanu(D)\Dissertation\Dissertation-3L-SDVRP\VRP\generated_datasets\_smoke_bulk\XML100_1142_01_merged_with_boxes_norm.json,100,1142,proposed_no_relocation,3004,22357.702836681518,22255.774642346274,52.0688594999956,2.6999914553016424e-06,3,0,1.0,240,240,0.10571417162103298,0.10571417162103298,0.0991648914908082,0.11365818925945924,0.014493297768651034,0.005998493677042831,0,3,0.10571417162103298,0.0991648914908082,0.11365818925945924,80.0,80,80,80.0,80,70,33.333333333333336,31,36,0,0,3,0.0,75,box_threshold_plus_distance,8410.880253700027,1,[3],[0.10571417162103298],[22255.774642346274]
XML100_1142_01_merged_with_boxes_norm,XML100_1142_01_merged_with_boxes_norm.json,C:\Kanu\Kanu(D)\Dissertation\Dissertation-3L-SDVRP\VRP\generated_datasets\_smoke_bulk\XML100_1142_01_merged_with_boxes_norm.json,100,1142,proposed_no_relocation,3003,22455.93083833457,22119.30151893306,60.51262350002071,1.8999853637069464e-06,4,0,1.0,240,240,0.07928562871577474,0.07928562871577474,0.062406547612650694,0.08590676980469862,0.023500222192047927,0.009774728438411838,0,4,0.07928562871577474,0.062406547612650694,0.08590676980469862,60.0,43,69,60.0,43,70,25.0,22,29,0,0,2,36.0,65,box_threshold_plus_distance,6238.340511601874,2,"[4, 4]","[0.07928562871577474, 0.07928562871577474]","[23089.81832699965, 22119.30151893306]"
XML100_1142_01_merged_with_boxes_norm,XML100_1142_01_merged_with_boxes_norm.json,C:\Kanu\Kanu(D)\Dissertation\Dissertation-3L-SDVRP\VRP\generated_datasets\_smoke_bulk\XML100_1142_01_merged_with_boxes_norm.json,100,1142,proposed_no_relocation,3005,27871.636339936187,27755.07974324848,51.35536350001348,1.8999853637069464e-06,3,0,1.0,240,240,0.10571417162103301,0.10571417162103301,0.09349615862077051,0.11939015300829522,0.02589399438752471,0.010621330431366503,0,3,0.10571417162103301,0.09349615862077051,0.11939015300829522,80.0,79,81,80.0,79,70,33.333333333333336,31,37,0,0,3,2.0,75,box_threshold_plus_distance,10590.028669140354,1,[3],[0.10571417162103301],[27755.07974324848]
XML100_1142_01_merged_with_boxes_norm,XML100_1142_01_merged_with_boxes_norm.json,C:\Kanu\Kanu(D)\Dissertation\Dissertation-3L-SDVRP\VRP\generated_datasets\_smoke_bulk\XML100_1142_01_merged_with_boxes_norm.json,100,1142,proposed_no_relocation,3006,22794.21597314673,22780.32990608483,62.528875200019684,2.2999593056738377e-06,4,0,1.0,240,240,0.07928562871577476,0.07928562871577476,0.07076322234746157,0.08782165392809607,0.017058431580634498,0.0068069873810763515,0,4,0.07928562871577476,0.07076322234746157,0.08782165392809607,60.0,50,64,60.0,50,70,25.0,19,29,0,0,0,20.0,65,box_threshold,,2,"[3, 4]","[0.10262698983340746, 0.07928562871577476]","[24057.067468143294, 22780.32990608483]"
XML100_1142_01_merged_with_boxes_norm,XML100_1142_01_merged_with_boxes_norm.json,C:\Kanu\Kanu(D)\Dissertation\Dissertation-3L-SDVRP\VRP\generated_datasets\_smoke_bulk\XML100_1142_01_merged_with_boxes_norm.json,100,1142,proposed_no_relocation,3007,23736.818848906973,23575.76489905445,59.39223269998911,1.600012183189392e-06,4,0,1.0,240,240,0.07928562871577476,0.07928562871577476,0.06283712095021705,0.09902702582198898,0.03618990487177193,0.012900597755875688,0,4,0.07928562871577476,0.06283712095021705,0.09902702582198898,60.0,36,70,60.0,36,70,25.0,13,32,0,0,0,48.0,70,box_threshold,,2,"[4, 4]","[0.07928562871577476, 0.07928562871577476]","[24841.008405694098, 23575.76489905445]"
XML100_1142_01_merged_with_boxes_norm,XML100_1142_01_merged_with_boxes_norm.json,C:\Kanu\Kanu(D)\Dissertation\Dissertation-3L-SDVRP\VRP\generated_datasets\_smoke_bulk\XML100_1142_01_merged_with_boxes_norm.json,100,1142,proposed_no_relocation,3009,25371.616536650214,25003.304538407632,54.18777369998861,1.800013706088066e-06,4,0,1.0,240,240,0.07928562871577476,0.07928562871577476,0.04236333996863543,0.09463639459506304,0.05227305462642761,0.02144623512767549,0,4,0.07928562871577476,0.04236333996863543,0.09463639459506304,60.0,34,70,60.0,34,70,25.0,11,32,1,0,0,52.0,70,box_threshold,,2,"[4, 4]","[0.07928562871577476, 0.07928562871577476]","[25798.96289189978, 25003.304538407632]"
XML100_1142_01_merged_with_boxes_norm,XML100_1142_01_merged_with_boxes_norm.json,C:\Kanu\Kanu(D)\Dissertation\Dissertation-3L-SDVRP\VRP\generated_datasets\_smoke_bulk\XML100_1142_01_merged_with_boxes_norm.json,100,1142,proposed_no_relocation,3008,23481.921427155998,23362.585738362297,54.883019600005355,1.700012944638729e-06,3,0,1.0,240,240,0.10571417162103301,0.10571417162103301,0.10218330238558937,0.11030458818941091,0.008121285803821543,0.003399098036232985,0,3,0.10571417162103301,0.10218330238558937,0.11030458818941091,80.0,78,81,80.0,78,70,33.333333333333336,30,35,0,0,3,4.0,75,box_threshold_plus_distance,8737.39387233915,3,"[3, 4, 4]","[0.10571417162103301, 0.07928562871577474, 0.07928562871577474]","[23362.585738362297, 24893.76763168179, 24111.689646002524]"
