dataset,dataset_file,dataset_path,num_customers,family_group,model,seed,best_score,best_distance,runtime_seconds,packing_time_seconds,feasible_routes,infeasible_routes,feasibility_rate,boxes_total,boxes_packed,fill_rate,avg_fill_rate,min_fill_rate,max_fill_rate,fill_balance_penalty,route_fill_std,unpacked_boxes,route_count,avg_route_fill,min_route_fill,max_route_fill,avg_route_boxes,min_route_boxes,max_route_boxes,avg_boxes_per_route,min_boxes_per_route,max_boxes_per_route,avg_customers_per_route,min_customers_per_route,max_customers_per_route,tiny_route_count,merged_route_count,overflow_route_count,route_balance_penalty,chosen_split_limit,chosen_split_strategy,chosen_distance_limit,number_of_split_candidates_tested,candidate_route_counts,candidate_fill_rates,candidate_distances
XML100_1142_01_merged_with_boxes_norm,XML100_1142_01_merged_with_boxes_norm.json,C:\Kanu\Kanu(D)\Dissertation\Dissertation-3L-SDVRP\VRP\generated_datasets\_smoke_bulk\XML100_1142_01_merged_with_boxes_norm.json,100,1142,proposed_no_adaptive,3000,20918.690378882322,20508.92536005016,42.64039600000251,0.0024881999706849456,4,0,1.0,240,240,0.07928562871577474,0.07928562871577474,0.04351469312995948,0.09997558386180486,0.056460890731845376,0.022457855133698357,0,4,0.07928562871577474,0.04351469312995948,0.09997558386180486,60.0,30,70,60.0,30,70,25.0,12,32,1,0,0,60.0,70,fast_box_threshold,,1,[4],[0.07928562871577474],[20508.92536005016]
XML100_1142_01_merged_with_boxes_norm,XML100_1142_01_merged_with_boxes_norm.json,C:\Kanu\Kanu(D)\Dissertation\Dissertation-3L-SDVRP\VRP\generated_datasets\_smoke_bulk\XML100_1142_01_merged_with_boxes_norm.json,100,1142,proposed_no_adaptive,3001,22617.998413671023,22207.762486979307,44.03271810000297,0.0039016000228002667,4,0,1.0,240,240,0.07928562871577474,0.07928562871577474,0.04214803957512454,0.10034923865465806,0.058201199079533514,0.022509043159139694,0,4,0.07928562871577474,0.04214803957512454,0.10034923865465806,60.0,30,70,60.0,30,70,25.0,15,31,1,0,0,60.0,70,fast_box_threshold,,1,[4],[0.07928562871577474],[22207.762486979307]
XML100_1142_01_merged_with_boxes_norm,XML100_1142_01_merged_with_boxes_norm.json,C:\Kanu\Kanu(D)\Dissertation\Dissertation-3L-SDVRP\VRP\generated_datasets\_smoke_bulk\XML100_1142_01_merged_with_boxes_norm.json,100,1142,proposed_no_adaptive,3002,23388.944984140922,22995.331277620247,42.58373980000033,0.002146099985111505,4,0,1.0,240,240,0.07928562871577477,0.07928562871577477,0.03896519476034005,0.10625167743977897,0.06728648267943892,0.02533017119521205,0,4,0.07928562871577477,0.03896519476034005,0.10625167743977897,60.0,32,70,60.0,32,70,25.0,14,30,1,0,0,56.0,70,fast_box_threshold,,1,[4],[0.07928562871577477],[22995.331277620247]
XML100_1142_01_merged_with_boxes_norm,XML100_1142_01_merged_with_boxes_norm.json,C:\Kanu\Kanu(D)\Dissertation\Dissertation-3L-SDVRP\VRP\generated_datasets\_smoke_bulk\XML100_1142_01_merged_with_boxes_norm.json,100,1142,proposed_no_adaptive,3003,22381.095383534215,21998.92509155119,39.84737960001803,0.0019592999888118356,4,0,1.0,240,240,0.07928562871577476,0.07928562871577476,0.036427818663008496,0.09867851817339647,0.062250699510387975,0.02495764087938004,0,4,0.07928562871577476,0.036427818663008496,0.09867851817339647,60.0,33,70,60.0,33,70,25.0,15,30,1,0,0,54.0,70,fast_box_threshold,,1,[4],[0.07928562871577476],[21998.92509155119]
XML100_1142_01_merged_with_boxes_norm,XML100_1142_01_merged_with_boxes_norm.json,C:\Kanu\Kanu(D)\Dissertation\Dissertation-3L-SDVRP\VRP\generated_datasets\_smoke_bulk\XML100_1142_01_merged_with_boxes_norm.json,100,1142,proposed_no_adaptive,3005,21997.177999066203,21593.74844421766,45.741823899996234,0.003225299995392561,4,0,1.0,240,240,0.07928562871577474,0.07928562871577474,0.033521881062676846,0.09818888027223081,0.06466699920955396,0.02671048794529981,0,4,0.07928562871577474,0.033521881062676846,0.09818888027223081,60.0,31,70,60.0,31,70,25.0,11,33,1,0,0,58.0,70,fast_box_threshold,,1,[4],[0.07928562871577474],[21593.74844421766]
XML100_1142_01_merged_with_boxes_norm,XML100_1142_01_merged_with_boxes_norm.json,C:\Kanu\Kanu(D)\Dissertation\Dissertation-3L-SDVRP\VRP\generated_datasets\_smoke_bulk\XML100_1142_01_merged_with_boxes_norm.json,100,1142,proposed_no_adaptive,3004,20473.18879758209,20090.503706395415,47.26691000000574,0.0017140999843832105,4,0,1.0,240,240,0.07928562871577476,0.07928562871577476,0.04178512800834098,0.10465191202214956,0.06286678401380857,0.02594268874815946,0,4,0.07928562871577476,0.04178512800834098,0.10465191202214956,60.0,33,70,60.0,33,70,25.0,12,31,1,0,0,54.0,70,fast_box_threshold,,1,[4],[0.07928562871577476],[20090.503706395415]
XML100_1142_01_merged_with_boxes_norm,XML100_1142_01_merged_with_boxes_norm.json,C:\Kanu\Kanu(D)\Dissertation\Dissertation-3L-SDVRP\VRP\generated_datasets\_smoke_bulk\XML100_1142_01_merged_with_boxes_norm.json,100,1142,proposed_no_adaptive,3006,20072.356216817017,19702.908944331353,43.78294389997609,0.0023385999957099557,4,0,1.0,240,240,0.07928562871577476,0.07928562871577476,0.046269380616313506,0.1035861748766274,0.05731679426031389,0.0209570738451005,0,4,0.07928562871577476,0.046269380616313506,0.1035861748766274,60.0,34,70,60.0,34,70,25.0,11,32,1,0,0,52.0,70,fast_box_threshold,,1,[4],[0.07928562871577476],[19702.908944331353]
XML100_1142_01_merged_with_boxes_norm,XML100_1142_01_merged_with_boxes_norm.json,C:\Kanu\Kanu(D)\Dissertation\Dissertation-3L-SDVRP\VRP\generated_datasets\_smoke_bulk\XML100_1142_01_merged_with_boxes_norm.json,100,1142,proposed_no_adaptive,3007,22478.94761783117,22100.684052267643,43.55209499999182,0.003034800000023097,4,0,1.0,240,240,0.07928562871577476,0.07928562871577476,0.045355350057133405,0.09907548328601867,0.05372013322888527,0.02026658758409201,0,4,0.07928562871577476,0.045355350057133405,0.09907548328601867,60.0,33,69,60.0,33,70,25.0,13,32,1,0,0,54.0,70,fast_box_threshold,,1,[4],[0.07928562871577476],[22100.684052267643]
XML100_1142_01_merged_with_boxes_norm,XML100_1142_01_merged_with_boxes_norm.json,C:\Kanu\Kanu(D)\Dissertation\Dissertation-3L-SDVRP\VRP\generated_datasets\_smoke_bulk\XML100_1142_01_merged_with_boxes_norm.json,100,1142,proposed_no_adaptive,3008,25965.611296573625,25584.74734310888,44.82900339999469,0.0020717000297736377,4,0,1.0,240,240,0.07928562871577474,0.07928562871577474,0.03900881362109375,0.09824748945238476,0.05923867583129101,0.023504273207954316,0,4,0.07928562871577474,0.03900881362109375,0.09824748945238476,60.0,33,70,60.0,33,70,25.0,12,32,1,0,0,54.0,70,fast_box_threshold,,1,[4],[0.07928562871577474],[25584.74734310888]
XML100_1142_01_merged_with_boxes_norm,XML100_1142_01_merged_with_boxes_norm.json,C:\Kanu\Kanu(D)\Dissertation\Dissertation-3L-SDVRP\VRP\generated_datasets\_smoke_bulk\XML100_1142_01_merged_with_boxes_norm.json,100,1142,proposed_no_adaptive,3009,24677.59803769279,24267.43047157133,40.92591680001351,0.004118800017749891,4,0,1.0,240,240,0.07928562871577476,0.07928562871577476,0.04400997914037037,0.10293987403469544,0.05892989489432507,0.021792872375531815,0,4,0.07928562871577476,0.04400997914037037,0.10293987403469544,60.0,30,70,60.0,30,70,25.0,13,31,1,0,0,60.0,70,fast_box_threshold,,1,[4],[0.07928562871577476],[24267.43047157133]
