gen,best_score
1,48281.652003019255
2,48281.652003019255
3,48281.652003019255
4,47611.91691071619
5,46670.23194985974
6,46628.52754802011
7,45495.00149401446
8,44251.202168684875
9,43465.958464244555
10,43465.958464244555
11,43201.68757229326
12,43201.68757229326
13,42919.8366832028
14,41934.55237118763
15,40965.81455623872
16,39898.881531667175
17,39898.881531667175
18,39220.49541498416
19,37930.51979162685
20,37930.51979162685
21,37930.51979162685
22,37697.50770612353
23,37346.326819011665
24,37341.80444798726
25,35835.51848934949
26,35835.51848934949
27,35835.51848934949
28,35620.17836184352
29,35319.01988266754
30,35319.01988266754
31,34789.7509999067
32,34789.7509999067
33,34789.7509999067
34,34708.372944056224
35,34398.73304071513
36,33521.84379356551
37,33116.60187796231
38,33116.60187796231
39,32932.86485779049
40,32932.86485779049
41,32852.506460766956
42,32176.675875809247
43,32176.675875809247
44,32176.675875809247
45,31980.27288825201
46,31690.000168393337
47,31690.000168393337
48,31475.52507668871
49,31475.52507668871
50,31009.669499431773
51,30822.536152518325
52,30822.536152518325
53,30822.536152518325
54,30812.553622208645
55,30812.553622208645
56,30812.553622208645
57,30812.553622208645
58,30740.525846615295
59,30576.92836221768
60,30300.205394974662
61,30239.82227637308
62,30239.82227637308
63,30239.82227637308
64,30239.82227637308
65,30124.406914906365
66,29989.328852553357
67,29989.328852553357
68,29648.217856600037
69,29648.217856600037
70,29648.217856600037
71,29648.217856600037
72,29648.217856600037
73,29537.61064768512
74,29397.227329959227
75,29397.227329959227
76,29397.227329959227
77,29133.414589186585
78,29133.414589186585
79,29133.414589186585
80,29133.414589186585
81,28871.256277872235
82,28871.256277872235
83,28871.256277872235
84,28695.699079252914
85,28695.699079252914
86,28690.34298333054
87,28518.85640885736
88,28465.18674248895
89,28209.688861980438
90,28209.688861980438
91,28209.688861980438
92,28076.35056252974
93,27818.875025939407
94,27818.875025939407
95,27818.875025939407
96,27772.894688518758
97,27749.276807749942
98,27749.276807749942
99,27749.276807749942
100,27568.36351320825
101,27568.36351320825
102,27568.36351320825
103,27568.36351320825
104,27568.36351320825
105,27489.112673710755
106,27408.681007256433
107,27408.681007256433
108,27292.696109439727
109,27292.696109439727
110,27047.234938545647
111,27047.234938545647
112,26914.869977069287
113,26914.869977069287
114,26850.81837427462
115,26847.420809412644
116,26847.420809412644
117,26528.352402980738
118,26528.352402980738
119,26528.352402980738
120,26528.352402980738
121,26528.352402980738
122,26528.352402980738
123,26528.352402980738
124,26528.352402980738
125,26528.352402980738
126,26528.352402980738
127,26524.954838118763
128,26396.505709298086
129,26396.505709298086
130,26187.04264120395
131,26187.04264120395
132,26050.920499603577
133,26050.920499603577
134,26050.920499603577
135,26050.920499603577
136,26050.920499603577
137,26050.920499603577
138,25950.096358609386
139,25950.096358609386
140,25950.096358609386
141,25950.096358609386
142,25950.096358609386
143,25950.096358609386
144,25873.94666155723
145,25873.94666155723
146,25873.94666155723
147,25614.434703367755
148,25614.434703367755
149,25614.434703367755
150,25614.434703367755
151,25614.434703367755
152,25254.169109603754
153,25254.169109603754
154,25254.169109603754
155,25254.169109603754
156,25205.03028150397
157,25205.03028150397
158,25205.03028150397
159,25175.25658780339
160,25175.25658780339
161,25175.25658780339
162,25175.25658780339
163,25175.25658780339
164,25175.25658780339
165,25100.745517889056
166,25100.745517889056
167,25100.745517889056
168,25100.745517889056
169,25090.39319204834
170,25072.539989604964
171,24784.258976369732
172,24784.258976369732
173,24784.258976369732
174,24784.258976369732
175,24746.06705367719
176,24746.06705367719
177,24746.06705367719
178,24746.06705367719
179,24682.73673748113
180,24682.358247039076
181,24682.358247039076
182,24682.358247039076
183,24682.358247039076
184,24675.542144386247
185,24626.300787708402
186,24293.719057456918
187,24293.719057456918
188,24179.057417468313
189,24179.057417468313
190,24179.057417468313
191,24002.528690126772
192,24002.528690126772
193,24002.528690126772
194,24002.528690126772
195,24002.528690126772
196,23863.75606671717
197,23863.75606671717
198,23863.75606671717
199,23863.75606671717
200,23863.75606671717
