gen,best_score
1,48522.201124835425
2,48522.201124835425
3,47408.82689806014
4,46143.550595900706
5,45623.94789936396
6,45141.93236054565
7,43700.515604647015
8,43700.515604647015
9,43200.54292147501
10,43067.45332549122
11,42288.99279087207
12,42288.99279087207
13,42288.99279087207
14,41992.47475783268
15,41710.38818183336
16,41425.50208488781
17,40805.75934240408
18,40555.05289055648
19,39888.11469552206
20,39888.11469552206
21,39888.11469552206
22,39888.11469552206
23,39593.0513661834
24,39176.000534576015
25,39176.000534576015
26,38243.00125104363
27,38243.00125104363
28,38149.067576124704
29,38003.55546601547
30,37864.35392417542
31,37534.753888223044
32,36360.34085856529
33,36360.34085856529
34,36310.22862458453
35,36310.22862458453
36,35035.18054396518
37,35035.18054396518
38,34959.39936533165
39,33782.479902837345
40,33595.230726402275
41,33595.230726402275
42,33510.78197979673
43,33510.78197979673
44,33277.60291780197
45,32762.473103530094
46,32762.473103530094
47,32762.473103530094
48,32245.24579009763
49,32245.24579009763
50,32245.24579009763
51,32079.017354274554
52,31752.4398856373
53,31752.4398856373
54,31128.979464572072
55,30983.49801766465
56,30983.49801766465
57,30983.49801766465
58,30983.49801766465
59,30804.47278605886
60,30733.273303531176
61,30141.14722327385
62,29986.7627077778
63,29986.7627077778
64,29986.7627077778
65,29569.626963667906
66,29569.626963667906
67,29245.40163195232
68,29245.40163195232
69,29245.40163195232
70,29245.40163195232
71,29245.40163195232
72,29245.40163195232
73,29245.40163195232
74,29217.93034745105
75,28994.62332943183
76,28994.62332943183
77,28994.62332943183
78,28858.04696654922
79,28207.834051461577
80,28120.260070924727
81,28120.260070924727
82,28120.260070924727
83,28120.260070924727
84,28120.260070924727
85,27963.664725244715
86,27935.599117664002
87,27935.599117664002
88,27602.814287959456
89,27602.814287959456
90,27582.92040156355
91,27582.92040156355
92,27280.380940565097
93,27280.380940565097
94,27280.380940565097
95,27280.380940565097
96,27000.192412269946
97,27000.192412269946
98,27000.192412269946
99,27000.192412269946
100,27000.192412269946
101,26755.207482266873
102,26755.207482266873
103,26699.94507877701
104,26437.00757261362
105,26437.00757261362
106,26437.00757261362
107,26437.00757261362
108,26437.00757261362
109,26437.00757261362
110,26437.00757261362
111,26437.00757261362
112,26437.00757261362
113,26182.08673357625
114,26182.08673357625
115,26182.08673357625
116,26182.08673357625
117,26075.8868838224
118,25985.362907937055
119,25985.362907937055
120,25789.111004110502
121,25789.111004110502
122,25789.111004110502
123,25669.375521089805
124,25669.375521089805
125,25669.375521089805
126,25669.375521089805
127,25541.269350807914
128,25541.269350807914
129,25541.269350807914
130,25541.269350807914
131,24937.170380775377
132,24937.170380775377
133,24937.170380775377
134,24937.170380775377
135,24937.170380775377
136,24937.170380775377
137,24937.170380775377
138,24715.92306771443
139,24715.92306771443
140,24715.92306771443
141,24621.430434533147
142,24621.430434533147
143,24621.430434533147
144,24621.430434533147
145,24445.421207992076
146,24445.421207992076
147,24445.421207992076
148,24412.47578478552
149,24412.47578478552
150,24412.47578478552
151,24412.47578478552
152,23953.43082403663
153,23953.43082403663
154,23933.863294058458
155,23933.863294058458
156,23933.863294058458
157,23933.863294058458
158,23933.863294058458
159,23933.863294058458
160,23933.863294058458
161,23933.863294058458
162,23933.863294058458
163,23933.863294058458
164,23933.863294058458
165,23839.804681854985
166,23839.804681854985
167,23839.804681854985
168,23839.804681854985
169,23839.804681854985
170,23839.804681854985
171,23781.667935383022
172,23781.667935383022
173,23781.667935383022
174,23781.667935383022
175,23781.667935383022
176,23548.92829042144
177,23548.92829042144
178,23548.92829042144
179,23548.92829042144
180,23548.92829042144
181,23548.92829042144
182,23548.92829042144
183,23548.92829042144
184,23548.92829042144
185,23548.92829042144
186,23510.924040803802
187,23510.924040803802
188,23510.924040803802
189,23510.924040803802
190,23510.924040803802
191,23389.81782900415
192,23389.81782900415
193,23389.81782900415
194,23218.392900834675
195,23217.232163125296
196,23217.232163125296
197,23217.232163125296
198,23107.55791700189
199,23107.55791700189
200,23107.55791700189
