gen,best_score
1,49801.87518683696
2,49769.770827287255
3,47538.28999707746
4,47378.30576648861
5,46542.502109339584
6,45919.33703820353
7,44364.911050431474
8,44364.911050431474
9,43977.54363222012
10,43977.54363222012
11,43863.33682584532
12,42835.687175282066
13,42557.4641298945
14,42021.86349036434
15,41822.81501503386
16,41321.6588767123
17,40229.78317746225
18,40229.78317746225
19,40229.78317746225
20,40229.78317746225
21,40120.7519830553
22,40120.7519830553
23,39710.26995721155
24,39567.81699555661
25,39567.81699555661
26,39084.696759054066
27,39084.696759054066
28,39084.696759054066
29,39084.696759054066
30,38786.190685110814
31,38786.190685110814
32,37893.763883917025
33,37893.763883917025
34,37612.04650030145
35,37324.44587181769
36,37324.44587181769
37,37324.44587181769
38,36830.34755198628
39,36830.34755198628
40,36830.34755198628
41,36673.63986482836
42,36604.26674534929
43,36359.849449363624
44,35918.18304193614
45,35918.18304193614
46,35918.18304193614
47,35719.09452490293
48,35528.25724436433
49,35042.811879056106
50,35042.811879056106
51,34944.31505345605
52,34522.3894842263
53,32699.401370189727
54,32699.401370189727
55,32699.401370189727
56,32144.957665452872
57,32144.957665452872
58,31668.01177328886
59,31600.65601571337
60,31600.65601571337
61,31226.19197215347
62,31226.19197215347
63,31024.19620227273
64,31024.19620227273
65,31024.19620227273
66,30641.236132536178
67,30090.51388532748
68,30090.51388532748
69,30020.933821959406
70,30020.933821959406
71,30001.899208366907
72,30001.899208366907
73,29932.804366559292
74,29765.464044937595
75,29648.377101469574
76,29648.377101469574
77,29648.377101469574
78,29522.61480678498
79,29522.61480678498
80,29522.61480678498
81,29121.5298387081
82,29121.5298387081
83,29121.5298387081
84,28956.795906909796
85,28718.403831579104
86,28718.403831579104
87,28539.864087688773
88,28539.864087688773
89,28539.864087688773
90,28347.816972059965
91,28347.816972059965
92,28323.985408676053
93,28323.985408676053
94,28027.62574339552
95,28027.62574339552
96,28027.62574339552
97,27991.04028021316
98,27632.397583072845
99,27602.89448566784
100,27510.74633174947
101,27510.74633174947
102,27510.74633174947
103,27510.74633174947
104,27326.44489704514
105,27326.44489704514
106,27264.183682004157
107,27264.183682004157
108,27264.183682004157
109,27264.183682004157
110,27261.69618731262
111,27261.69618731262
112,27204.79364572177
113,27179.094296150783
114,26983.76774194555
115,26983.76774194555
116,26983.76774194555
117,26983.76774194555
118,26983.76774194555
119,26684.00692760197
120,26684.00692760197
121,26597.675995121175
122,26597.675995121175
123,26251.50656712886
124,26251.50656712886
125,26250.971729098652
126,26250.971729098652
127,26250.971729098652
128,26250.971729098652
129,26174.235678599674
130,26174.235678599674
131,26174.235678599674
132,26174.235678599674
133,26174.235678599674
134,26174.235678599674
135,26110.343211326926
136,26081.724323257724
137,26081.724323257724
138,26081.724323257724
139,25692.84568657834
140,25692.84568657834
141,25634.892057495315
142,25316.898689228252
143,25316.898689228252
144,25316.898689228252
145,25287.20613652392
146,25287.20613652392
147,25205.157166366964
148,25205.157166366964
149,25168.907196499677
150,25041.930689826357
151,24733.72852143837
152,24733.72852143837
153,24733.72852143837
154,24733.72852143837
155,24733.72852143837
156,24545.47216075514
157,24545.47216075514
158,24502.89801474962
159,24502.89801474962
160,24502.89801474962
161,24175.615699653667
162,24175.615699653667
163,24175.615699653667
164,24175.615699653667
165,24175.615699653667
166,24175.615699653667
167,24011.91676645477
168,24011.91676645477
169,24011.91676645477
170,24011.91676645477
171,23968.26236623359
172,23837.86387855015
173,23837.86387855015
174,23837.86387855015
175,23742.25206799136
176,23742.25206799136
177,23487.578315280523
178,23245.502705858664
179,23245.502705858664
180,23245.502705858664
181,23143.16216144052
182,23143.16216144052
183,23143.16216144052
184,23143.16216144052
185,23143.16216144052
186,23063.713953871673
187,23063.713953871673
188,23012.109931674004
189,23012.109931674004
190,22944.3443659369
191,22944.3443659369
192,22880.765532456746
193,22880.765532456746
194,22880.765532456746
195,22825.555253984912
196,22825.555253984912
197,22694.258002746305
198,22694.258002746305
199,22694.258002746305
200,22694.258002746305
