gen,best_score
1,49947.222687179936
2,48650.895368109814
3,46693.31335752537
4,46693.31335752537
5,45956.05850850091
6,45132.70199419315
7,45132.70199419315
8,44712.64833427648
9,44241.555761130185
10,44241.555761130185
11,44129.96721870086
12,43190.09474401542
13,42668.87036084562
14,42268.640956293515
15,40556.18644964024
16,40528.447248964345
17,40401.42247922223
18,40190.55255595015
19,38363.0468693586
20,38363.0468693586
21,38363.0468693586
22,38031.088156923324
23,37869.698220670965
24,37575.28165940722
25,35973.86007530345
26,35973.86007530345
27,35780.91153393994
28,35433.513248650095
29,34983.04329818986
30,34515.006401652005
31,34461.9898607784
32,34461.9898607784
33,34387.20189501294
34,33856.777042224145
35,33856.777042224145
36,33856.777042224145
37,33856.777042224145
38,33017.47167653851
39,33017.47167653851
40,33017.47167653851
41,33017.47167653851
42,32953.910981980625
43,32836.654697781225
44,32737.329948978982
45,32737.329948978982
46,32586.340332151667
47,32586.340332151667
48,31762.628796898483
49,31762.628796898483
50,31762.628796898483
51,31561.988438170243
52,31561.988438170243
53,31561.988438170243
54,31200.3554958659
55,31200.3554958659
56,31051.55097484194
57,31051.55097484194
58,30433.05285075604
59,30433.05285075604
60,30433.05285075604
61,30433.05285075604
62,30230.151499433818
63,30230.151499433818
64,30230.151499433818
65,29960.504919855113
66,29960.504919855113
67,29960.504919855113
68,29826.922810021468
69,29777.190237649407
70,29777.190237649407
71,29469.2368842063
72,29469.2368842063
73,29364.940099427597
74,29268.82340379615
75,29268.82340379615
76,29268.82340379615
77,29268.82340379615
78,29129.240028916607
79,29129.240028916607
80,29129.240028916607
81,29129.240028916607
82,29129.240028916607
83,29074.343672501218
84,29074.343672501218
85,28996.773750721844
86,28822.59866336422
87,28822.59866336422
88,28507.150080848143
89,28507.150080848143
90,28507.150080848143
91,28507.150080848143
92,28492.04617710632
93,27986.088594435496
94,27986.088594435496
95,27986.088594435496
96,27986.088594435496
97,27970.64942280153
98,27794.25307438992
99,27770.473296413387
100,27770.473296413387
101,27770.473296413387
102,27770.473296413387
103,27770.473296413387
104,27548.24698901766
105,27548.24698901766
106,27548.24698901766
107,27548.24698901766
108,27499.75050685447
109,27499.75050685447
110,27499.75050685447
111,27499.75050685447
112,27499.75050685447
113,27499.75050685447
114,27414.329852843533
115,26926.95795668753
116,26926.95795668753
117,26926.95795668753
118,26926.95795668753
119,26650.7289256781
120,26396.03593000872
121,26396.03593000872
122,26396.03593000872
123,26396.03593000872
124,26396.03593000872
125,26346.962201394705
126,26268.751697061067
127,26268.751697061067
128,26139.73274582356
129,26139.73274582356
130,26068.658208501824
131,26068.658208501824
132,26062.788437118645
133,26062.788437118645
134,25931.144226279845
135,25931.144226279845
136,25931.144226279845
137,25746.994824228197
138,25746.994824228197
139,25746.994824228197
140,25746.994824228197
141,25677.279350879027
142,25677.279350879027
143,25677.279350879027
144,25677.279350879027
145,25677.279350879027
146,25597.71234074112
147,25597.71234074112
148,25563.792447095515
149,25563.792447095515
150,25563.792447095515
151,25117.943479489586
152,25117.943479489586
153,25049.889948853524
154,25049.889948853524
155,24946.436987202862
156,24946.436987202862
157,24907.563232854925
158,24907.563232854925
159,24907.563232854925
160,24724.78500065516
161,24724.78500065516
162,24724.78500065516
163,24711.109675929554
164,24657.321930219274
165,24619.405730109283
166,24619.405730109283
167,24619.405730109283
168,24608.19814379533
169,24608.19814379533
170,24608.19814379533
171,24608.19814379533
172,24326.466173826688
173,24326.466173826688
174,24326.466173826688
175,24326.466173826688
176,24326.466173826688
177,24253.6804310062
178,24253.6804310062
179,24253.6804310062
180,24235.431667905505
181,24235.431667905505
182,24119.0538486644
183,23859.60832684243
184,23859.60832684243
185,23859.60832684243
186,23859.60832684243
187,23859.60832684243
188,23809.572423543264
189,23809.572423543264
190,23693.194604302156
191,23551.5792650805
192,23483.160608415106
193,23483.160608415106
194,23483.160608415106
195,23483.160608415106
196,23431.870964142836
197,23431.870964142836
198,23431.870964142836
199,23431.870964142836
200,23222.737350484404
