dataset,dataset_file,dataset_path,num_customers,family_group,model,seed,best_score,best_distance,runtime_seconds,packing_time_seconds,feasible_routes,infeasible_routes,feasibility_rate,boxes_total,boxes_packed,fill_rate,avg_fill_rate,min_fill_rate,max_fill_rate,fill_balance_penalty,route_fill_std,unpacked_boxes,route_count,avg_route_fill,min_route_fill,max_route_fill,avg_route_boxes,min_route_boxes,max_route_boxes,avg_boxes_per_route,min_boxes_per_route,max_boxes_per_route,avg_customers_per_route,min_customers_per_route,max_customers_per_route,tiny_route_count,merged_route_count,overflow_route_count,route_balance_penalty,chosen_split_limit,chosen_split_strategy,chosen_distance_limit,number_of_split_candidates_tested,candidate_route_counts,candidate_fill_rates,candidate_distances
XML250_1111_01_merged_with_boxes_norm,XML250_1111_01_merged_with_boxes_norm.json,C:\Kanu\Kanu(D)\Dissertation\Dissertation-3L-SDVRP\VRP\generated_datasets\conference_batch\XML250_1111_01_merged_with_boxes_norm.json,250,1111,baseline_c,3000,82195.07123746008,82195.07123746008,37.95005510002375,6.89999433234334e-06,10,0,1.0,627,627,0.08395365101327318,0.08395365101327318,0.0023995209182555554,0.11858934564060881,0.11618982472235326,0.03075436065320036,0,10,0.08395365101327318,0.0023995209182555554,0.11858934564060881,62.7,2,70,62.7,2,70,25.0,1,30,0,0,0,,,,,,,,
XML250_1111_01_merged_with_boxes_norm,XML250_1111_01_merged_with_boxes_norm.json,C:\Kanu\Kanu(D)\Dissertation\Dissertation-3L-SDVRP\VRP\generated_datasets\conference_batch\XML250_1111_01_merged_with_boxes_norm.json,250,1111,baseline_c,3001,80398.35383691409,80398.35383691409,54.15213150001364,1.2599979527294636e-05,9,0,1.0,627,627,0.09328183445919241,0.09328183445919241,0.08134183234737948,0.10565268893798666,0.02431085659060718,0.00599827863913665,0,9,0.09328183445919241,0.08134183234737948,0.10565268893798666,69.66666666666667,68,70,69.66666666666667,68,70,27.77777777777778,25,32,0,0,0,,,,,,,,
XML250_1111_01_merged_with_boxes_norm,XML250_1111_01_merged_with_boxes_norm.json,C:\Kanu\Kanu(D)\Dissertation\Dissertation-3L-SDVRP\VRP\generated_datasets\conference_batch\XML250_1111_01_merged_with_boxes_norm.json,250,1111,baseline_c,3002,81826.28062438336,81826.28062438336,61.641557199996896,0.0026781000196933746,10,0,1.0,627,627,0.08395365101327318,0.08395365101327318,0.012940401306120756,0.10413785059891657,0.09119744929279582,0.02495543714159321,0,10,0.08395365101327318,0.012940401306120756,0.10413785059891657,62.7,6,70,62.7,6,70,25.0,3,30,0,0,0,,,,,,,,
XML250_1111_01_merged_with_boxes_norm,XML250_1111_01_merged_with_boxes_norm.json,C:\Kanu\Kanu(D)\Dissertation\Dissertation-3L-SDVRP\VRP\generated_datasets\conference_batch\XML250_1111_01_merged_with_boxes_norm.json,250,1111,baseline_c,3003,78689.15936224604,78689.15936224604,65.25133229998755,0.0030234999139793217,10,0,1.0,627,627,0.08395365101327319,0.08395365101327319,0.019714090362046216,0.11467267276153274,0.09495858239948653,0.023701893647788734,0,10,0.08395365101327319,0.019714090362046216,0.11467267276153274,62.7,11,70,62.7,11,70,25.0,4,31,0,0,0,,,,,,,,
XML250_1111_01_merged_with_boxes_norm,XML250_1111_01_merged_with_boxes_norm.json,C:\Kanu\Kanu(D)\Dissertation\Dissertation-3L-SDVRP\VRP\generated_datasets\conference_batch\XML250_1111_01_merged_with_boxes_norm.json,250,1111,baseline_c,3004,80286.23296687503,80286.23296687503,63.81528640000033,0.005213900003582239,10,0,1.0,627,627,0.08395365101327318,0.08395365101327319,0.008436064011177856,0.11558234972794869,0.10714628571677083,0.02673079668899277,0,10,0.08395365101327319,0.008436064011177856,0.11558234972794869,62.7,3,70,62.7,3,70,25.0,1,33,0,0,0,,,,,,,,
XML250_1111_01_merged_with_boxes_norm,XML250_1111_01_merged_with_boxes_norm.json,C:\Kanu\Kanu(D)\Dissertation\Dissertation-3L-SDVRP\VRP\generated_datasets\conference_batch\XML250_1111_01_merged_with_boxes_norm.json,250,1111,baseline_c,3005,85700.14322520964,85700.14322520964,69.32700180000393,0.0053394000278785825,10,0,1.0,627,627,0.08395365101327316,0.08395365101327319,0.003813273223503318,0.10435071559015446,0.10053744236665114,0.027697522077907315,0,10,0.08395365101327319,0.003813273223503318,0.10435071559015446,62.7,6,70,62.7,6,70,25.0,3,30,0,0,0,,,,,,,,
XML250_1111_01_merged_with_boxes_norm,XML250_1111_01_merged_with_boxes_norm.json,C:\Kanu\Kanu(D)\Dissertation\Dissertation-3L-SDVRP\VRP\generated_datasets\conference_batch\XML250_1111_01_merged_with_boxes_norm.json,250,1111,baseline_c,3006,87078.56331582904,87078.56331582904,73.61017269999138,0.0018574999703560024,9,0,1.0,627,627,0.09328183445919241,0.09328183445919241,0.07042839687533274,0.11207682787287915,0.04164843099754641,0.012407820120983055,0,9,0.09328183445919241,0.07042839687533274,0.11207682787287915,69.66666666666667,67,70,69.66666666666667,67,70,27.77777777777778,26,31,0,0,0,,,,,,,,
XML250_1111_01_merged_with_boxes_norm,XML250_1111_01_merged_with_boxes_norm.json,C:\Kanu\Kanu(D)\Dissertation\Dissertation-3L-SDVRP\VRP\generated_datasets\conference_batch\XML250_1111_01_merged_with_boxes_norm.json,250,1111,baseline_c,3007,83822.97092252066,83822.97092252066,77.32223780002096,0.004931900039082393,9,0,1.0,627,627,0.09328183445919243,0.09328183445919241,0.0803537269582124,0.10373135603609157,0.023377629077879172,0.007628123973148053,0,9,0.09328183445919241,0.0803537269582124,0.10373135603609157,69.66666666666667,69,70,69.66666666666667,69,70,27.77777777777778,25,31,0,0,0,,,,,,,,
XML250_1111_01_merged_with_boxes_norm,XML250_1111_01_merged_with_boxes_norm.json,C:\Kanu\Kanu(D)\Dissertation\Dissertation-3L-SDVRP\VRP\generated_datasets\conference_batch\XML250_1111_01_merged_with_boxes_norm.json,250,1111,baseline_c,3009,82328.06476992126,82328.06476992126,69.77350790001219,0.004176100017502904,10,0,1.0,627,627,0.08395365101327316,0.08395365101327318,0.01209129834634861,0.103438470828247,0.09134717248189839,0.024795660012272205,0,10,0.08395365101327318,0.01209129834634861,0.103438470828247,62.7,10,70,62.7,10,70,25.0,5,30,0,0,0,,,,,,,,
XML250_1111_01_merged_with_boxes_norm,XML250_1111_01_merged_with_boxes_norm.json,C:\Kanu\Kanu(D)\Dissertation\Dissertation-3L-SDVRP\VRP\generated_datasets\conference_batch\XML250_1111_01_merged_with_boxes_norm.json,250,1111,baseline_c,3008,81956.30200674586,81956.30200674586,76.76443549999385,8.700008038431406e-06,10,0,1.0,627,627,0.08395365101327318,0.08395365101327318,0.007934047254930632,0.10707076087361017,0.09913671361867954,0.02680710731784573,0,10,0.08395365101327318,0.007934047254930632,0.10707076087361017,62.7,5,70,62.7,5,70,25.0,2,32,0,0,0,,,,,,,,
