gen,best_score
1,49260.86296866017
2,48308.00685554958
3,47790.654528839834
4,46618.177659089335
5,46618.177659089335
6,45545.17467355355
7,45545.17467355355
8,45545.17467355355
9,44780.5868585832
10,43224.43232918582
11,43026.15829864685
12,43026.15829864685
13,42264.39647744914
14,41690.59685213236
15,41254.17117622985
16,40475.618175414194
17,40475.618175414194
18,40329.487702454986
19,40329.487702454986
20,40329.487702454986
21,39459.116431736125
22,39046.52773718372
23,39046.52773718372
24,39046.52773718372
25,38538.237256105494
26,38472.01421012822
27,38472.01421012822
28,38472.01421012822
29,37508.660904668825
30,36967.452144473515
31,36967.452144473515
32,36967.452144473515
33,36354.86583505864
34,36354.86583505864
35,36014.93399396993
36,35712.59436758144
37,35712.59436758144
38,35657.25553208227
39,35657.25553208227
40,35182.06128073648
41,35182.06128073648
42,34475.86792158186
43,33990.163889691175
44,33990.163889691175
45,33260.305157717215
46,33260.305157717215
47,33260.305157717215
48,33260.305157717215
49,33260.305157717215
50,33260.305157717215
51,32986.80067610956
52,32986.80067610956
53,32986.80067610956
54,32986.80067610956
55,32925.997636689804
56,32623.835826231716
57,32595.92241470045
58,32425.35410036184
59,32165.63775101747
60,32165.63775101747
61,32028.594815707816
62,31700.253192076827
63,31700.253192076827
64,31422.867503862508
65,31422.867503862508
66,31422.867503862508
67,31289.830957665705
68,30900.316482920287
69,30900.316482920287
70,30900.316482920287
71,30900.316482920287
72,30900.316482920287
73,30841.44556089064
74,30747.211190214563
75,30747.211190214563
76,30747.211190214563
77,30402.52689227877
78,30402.52689227877
79,30402.52689227877
80,30104.58984817627
81,30104.58984817627
82,30104.58984817627
83,30104.58984817627
84,29951.058286923333
85,29951.058286923333
86,29951.058286923333
87,29859.306743605084
88,29679.873416038947
89,29679.873416038947
90,29359.687866921482
91,29359.687866921482
92,29359.687866921482
93,29359.687866921482
94,29166.972220421245
95,28927.31545463866
96,28927.31545463866
97,28927.31545463866
98,28927.31545463866
99,28927.31545463866
100,28859.240794624064
101,28823.032992807694
102,28823.032992807694
103,28771.236384541375
104,28617.017828364947
105,28617.017828364947
106,28617.017828364947
107,28487.802967507414
108,28487.802967507414
109,28321.29151246053
110,28232.111219071412
111,28232.111219071412
112,27959.185450135858
113,27959.185450135858
114,27894.913349366725
115,27876.995941645462
116,27571.31794071514
117,27485.842653809992
118,27485.842653809992
119,27485.842653809992
120,27381.04411585202
121,27220.039358675745
122,27220.039358675745
123,27210.63310290753
124,27127.409042619132
125,26921.00035893195
126,26921.00035893195
127,26921.00035893195
128,26921.00035893195
129,26628.377553998213
130,26628.377553998213
131,26628.377553998213
132,26628.377553998213
133,26628.377553998213
134,26565.071444594374
135,26565.071444594374
136,26377.666638844188
137,26262.378961345687
138,26262.378961345687
139,26262.378961345687
140,26262.378961345687
141,26079.665994416337
142,26079.665994416337
143,26036.614010341455
144,26036.614010341455
145,26036.614010341455
146,25986.04358569747
147,25692.165692550967
148,25692.165692550967
149,25692.165692550967
150,25692.165692550967
151,25685.76429895423
152,25685.76429895423
153,25553.94967276559
154,25499.953176220228
155,25499.953176220228
156,25499.953176220228
157,25499.953176220228
158,25478.84214163015
159,25286.83528829517
160,25286.83528829517
161,25211.72775715973
162,25211.72775715973
163,25048.97985496127
164,25048.97985496127
165,25048.97985496127
166,25048.97985496127
167,24973.872323825835
168,24973.872323825835
169,24908.227184761654
170,24908.227184761654
171,24908.227184761654
172,24908.227184761654
173,24908.227184761654
174,24908.227184761654
175,24907.828721241745
176,24907.828721241745
177,24907.828721241745
178,24907.828721241745
179,24813.09827483513
180,24733.491196836254
181,24733.491196836254
182,24733.491196836254
183,24733.491196836254
184,24733.491196836254
185,24311.39516697149
186,24311.39516697149
187,24311.39516697149
188,24311.39516697149
189,24311.39516697149
190,24311.39516697149
191,24311.39516697149
192,24097.521213081785
193,24097.521213081785
194,24097.521213081785
195,24049.591715389353
196,24049.591715389353
197,24049.591715389353
198,24049.591715389353
199,24049.591715389353
200,23809.82110737671
