gen,best_score
1,48464.35012713442
2,48007.41986082701
3,47607.8094001603
4,46845.41340284586
5,46406.9507524009
6,44893.705716864366
7,44272.60443381379
8,43949.77162597582
9,43640.84546672637
10,42329.8659547708
11,41607.530021259285
12,41357.08682393596
13,40036.465264375685
14,40036.465264375685
15,39345.976454836695
16,38293.537950091406
17,37795.38513430539
18,37483.43619428152
19,37483.43619428152
20,36824.05866648844
21,35860.2406184827
22,35860.2406184827
23,35860.2406184827
24,35600.657937306554
25,35131.35868401915
26,35077.20425500575
27,35077.20425500575
28,35077.20425500575
29,34895.656953544945
30,34002.5659178431
31,33606.88514115644
32,33606.88514115644
33,33508.97566386078
34,32903.74405165034
35,32724.325204675668
36,32524.982520559603
37,31787.878889459244
38,31787.878889459244
39,31787.878889459244
40,31455.807557279746
41,31455.807557279746
42,31455.807557279746
43,31203.975113024673
44,31203.975113024673
45,30831.727800453442
46,30831.727800453442
47,30831.727800453442
48,30423.07109100946
49,30423.07109100946
50,30308.62333379351
51,30308.62333379351
52,30308.62333379351
53,29901.283554339712
54,29901.283554339712
55,29462.493166543325
56,29462.493166543325
57,29462.493166543325
58,29297.713494183852
59,29297.713494183852
60,28634.1745562649
61,28634.1745562649
62,28634.1745562649
63,28634.1745562649
64,28192.495268060236
65,28192.495268060236
66,28192.495268060236
67,28066.795059099997
68,27957.7847404406
69,27957.7847404406
70,27878.731850280932
71,27878.731850280932
72,27878.273434807114
73,27871.018215694032
74,27871.018215694032
75,27543.453296147818
76,27367.578052520574
77,27367.578052520574
78,27367.578052520574
79,27367.578052520574
80,27170.84899729376
81,27170.84899729376
82,27170.84899729376
83,27141.501518151646
84,27141.501518151646
85,27130.75632878301
86,27130.75632878301
87,26981.2527410767
88,26981.2527410767
89,26981.2527410767
90,26779.894708406893
91,26779.894708406893
92,26779.894708406893
93,26779.894708406893
94,26702.08115691105
95,26702.08115691105
96,26702.08115691105
97,26493.049162881307
98,26493.049162881307
99,26493.049162881307
100,26493.049162881307
101,26493.049162881307
102,26493.049162881307
103,26329.490837083882
104,26329.490837083882
105,26329.490837083882
106,26211.452632629094
107,26193.45998149219
108,26186.178228972418
109,26112.724404067594
110,26112.724404067594
111,26112.724404067594
112,26112.724404067594
113,26005.574565871684
114,26005.574565871684
115,26005.574565871684
116,25995.799675007198
117,25995.799675007198
118,25968.854193338273
119,25968.854193338273
120,25968.854193338273
121,25968.854193338273
122,25954.331430715385
123,25768.54672784825
124,25768.54672784825
125,25670.827602544978
126,25670.827602544978
127,25670.827602544978
128,25670.827602544978
129,25670.827602544978
130,25670.827602544978
131,25670.827602544978
132,25670.827602544978
133,25670.095015825456
134,25670.095015825456
135,25367.039427982592
136,25231.50865191423
137,25231.50865191423
138,24602.008180807396
139,24602.008180807396
140,24602.008180807396
141,24602.008180807396
142,24521.427078854445
143,24446.536561295557
144,24446.536561295557
145,24446.536561295557
146,24446.536561295557
147,24446.536561295557
148,24446.536561295557
149,24446.536561295557
150,24446.536561295557
151,24446.536561295557
152,24446.536561295557
153,24446.536561295557
154,24446.536561295557
155,24446.536561295557
156,24408.87350430869
157,24408.87350430869
158,24358.522904930564
159,24358.522904930564
160,24358.522904930564
161,24216.33725423575
162,24184.28507843119
163,24184.28507843119
164,24184.28507843119
165,24070.918073381814
166,24070.918073381814
167,24070.918073381814
168,24070.918073381814
169,23826.644264458053
170,23826.644264458053
171,23826.644264458053
172,23631.74122906423
173,23631.74122906423
174,23530.789641414747
175,23530.789641414747
176,23530.789641414747
177,23530.789641414747
178,23530.789641414747
179,23530.789641414747
180,23530.789641414747
181,23491.781995057576
182,23379.16596704143
183,23240.194897573467
184,23240.194897573467
185,23240.194897573467
186,23191.71755524602
187,23191.71755524602
188,23191.71755524602
189,23191.71755524602
190,23191.71755524602
191,23191.71755524602
192,23191.71755524602
193,23191.71755524602
194,23191.71755524602
195,23164.078342220848
196,23164.078342220848
197,23164.078342220848
198,23164.078342220848
199,23164.078342220848
200,23164.078342220848
