gen,best_score
1,49176.79169950231
2,48716.288972341965
3,47812.20192400038
4,47277.88988157516
5,45538.674412125394
6,45336.55572222659
7,45182.63252283614
8,44356.86263513868
9,42779.795993231586
10,42779.795993231586
11,42596.22678532296
12,42469.14171759746
13,41089.592532716495
14,41002.428703205675
15,41002.428703205675
16,40282.945497299195
17,40215.83557570363
18,40186.32683086743
19,40186.32683086743
20,39532.381525052304
21,38040.07915375233
22,38040.07915375233
23,38021.947178146205
24,37105.82244845667
25,37105.82244845667
26,37105.82244845667
27,37105.82244845667
28,37105.82244845667
29,36735.1063783707
30,36735.1063783707
31,36622.26240912033
32,36445.876298299605
33,36361.54189096421
34,36134.654425138564
35,35812.72242601348
36,35672.50126766818
37,35372.91131040101
38,35372.91131040101
39,34469.27848727268
40,34469.27848727268
41,34469.27848727268
42,34469.27848727268
43,34270.553996973904
44,34270.553996973904
45,34270.553996973904
46,34160.52544999513
47,34160.52544999513
48,33906.01852050538
49,33822.84695640796
50,33806.02756800001
51,33375.539986039934
52,33375.539986039934
53,33066.89856955601
54,33066.89856955601
55,33034.29045983596
56,33034.29045983596
57,32893.22882902709
58,32789.56203252055
59,32789.56203252055
60,32722.452542221126
61,32276.006365481935
62,32253.50767063688
63,32252.16480262483
64,31960.812533936034
65,31913.594137700566
66,31913.594137700566
67,31140.62960446501
68,31140.62960446501
69,31017.61494140501
70,31017.61494140501
71,30850.77722108043
72,30218.57573171984
73,30218.57573171984
74,30218.57573171984
75,30218.57573171984
76,30218.57573171984
77,30218.57573171984
78,30218.57573171984
79,29781.9784637645
80,29753.194283428293
81,29753.194283428293
82,29753.194283428293
83,29589.257343950158
84,29589.257343950158
85,29589.257343950158
86,29589.257343950158
87,29454.554936084452
88,29454.554936084452
89,29454.554936084452
90,29454.554936084452
91,29454.554936084452
92,29402.779736022505
93,29106.41298030018
94,29106.41298030018
95,29106.41298030018
96,29106.41298030018
97,29106.41298030018
98,29106.41298030018
99,29106.41298030018
100,29106.41298030018
101,29106.41298030018
102,29106.41298030018
103,29099.11195216167
104,28918.501832883583
105,28918.501832883583
106,28602.18109826901
107,28602.18109826901
108,28602.18109826901
109,28602.18109826901
110,28602.18109826901
111,28602.18109826901
112,28602.18109826901
113,28602.18109826901
114,28509.327034804814
115,28509.327034804814
116,28329.85849447555
117,28193.78519756523
118,28193.78519756523
119,28171.203927461996
120,28171.203927461996
121,28169.8573709282
122,27863.98253828461
123,27863.98253828461
124,27863.98253828461
125,27863.98253828461
126,27743.330397316844
127,27743.330397316844
128,27743.330397316844
129,27743.330397316844
130,27743.330397316844
131,27648.447503438612
132,27648.447503438612
133,27648.447503438612
134,27648.447503438612
135,27648.447503438612
136,27648.447503438612
137,27541.878358681664
138,27541.878358681664
139,27541.878358681664
140,27541.878358681664
141,27541.878358681664
142,27462.315833188113
143,27413.216827704942
144,27413.216827704942
145,27166.937456337284
146,26918.73900670264
147,26905.284963538466
148,26905.284963538466
149,26905.284963538466
150,26905.284963538466
151,26777.190351014706
152,26777.190351014706
153,26714.25003087613
154,26714.25003087613
155,26599.445916313147
156,26599.445916313147
157,26599.445916313147
158,26599.445916313147
159,26523.24246799135
160,26523.24246799135
161,26523.24246799135
162,26523.24246799135
163,26422.756839608217
164,26422.756839608217
165,26422.756839608217
166,26365.62157564474
167,26365.62157564474
168,26365.62157564474
169,26272.56906911148
170,26265.135947261602
171,26265.105869058236
172,25910.467287841
173,25910.467287841
174,25910.467287841
175,25910.467287841
176,25819.583520296725
177,25654.96657240115
178,25654.96657240115
179,25569.299750106482
180,25404.86633131155
181,25404.86633131155
182,25404.86633131155
183,25404.86633131155
184,25404.86633131155
185,25326.10522776622
186,25326.10522776622
187,25075.871801745074
188,25075.871801745074
189,25075.871801745074
190,25075.871801745074
191,25059.943914830874
192,25029.78696413384
193,25029.78696413384
194,25029.78696413384
195,25029.78696413384
196,25029.78696413384
197,25004.118125516397
198,25004.118125516397
199,25004.118125516397
200,25004.118125516397
