gen,best_score
1,48364.14696113581
2,48364.14696113581
3,47291.95669958339
4,46462.150760959536
5,46198.51453452195
6,45216.00017127713
7,45180.313199032295
8,43483.5843506423
9,43483.5843506423
10,42923.84014516269
11,42923.84014516269
12,42218.23194560943
13,42218.23194560943
14,41947.36436750264
15,41774.22804704563
16,41516.099273278334
17,40773.04449047759
18,40529.04724686626
19,40376.76524261356
20,39620.93671455963
21,38199.90627933411
22,38199.90627933411
23,38199.90627933411
24,37602.43690848676
25,37602.43690848676
26,37567.88643646463
27,36551.13278434144
28,36406.07105097407
29,36406.07105097407
30,35458.308704558636
31,35150.89251669288
32,35150.89251669288
33,34945.45274245474
34,34431.247275494505
35,34212.854281844026
36,33979.97052724918
37,33979.97052724918
38,33539.177598592025
39,33539.177598592025
40,33539.177598592025
41,32841.708470514444
42,32841.708470514444
43,32675.749922180657
44,32675.749922180657
45,32256.186240556606
46,32193.84515078701
47,31932.260278480026
48,31785.620329612353
49,31745.79848450653
50,31745.79848450653
51,31495.718887688774
52,31370.800231619345
53,31098.575978921097
54,31098.575978921097
55,31098.575978921097
56,31098.575978921097
57,31098.575978921097
58,30424.07475667151
59,30424.07475667151
60,30424.07475667151
61,30350.218069804952
62,30350.218069804952
63,30283.70685749754
64,30216.939713952357
65,30216.939713952357
66,30165.30415364472
67,30073.449395880405
68,30003.25781562026
69,29587.108108476074
70,29392.34746113069
71,29392.34746113069
72,29392.34746113069
73,29334.546097140857
74,29192.49133159945
75,29192.49133159945
76,28685.155706909853
77,28685.155706909853
78,28685.155706909853
79,28685.155706909853
80,28685.155706909853
81,28659.941867641257
82,28612.256856360316
83,28549.67812939354
84,28025.48466034783
85,28025.48466034783
86,27664.31404266597
87,27613.424170167662
88,27613.424170167662
89,27613.424170167662
90,27613.424170167662
91,27613.424170167662
92,27589.579659695202
93,27589.579659695202
94,27337.90443929209
95,27337.90443929209
96,27337.90443929209
97,27337.90443929209
98,27337.90443929209
99,27337.90443929209
100,27337.90443929209
101,27337.90443929209
102,27173.22977607329
103,27173.22977607329
104,27032.2106121557
105,27032.2106121557
106,27032.2106121557
107,27032.2106121557
108,27032.2106121557
109,26747.50783994252
110,26747.50783994252
111,26747.50783994252
112,26747.50783994252
113,26718.51441908296
114,26453.4192466326
115,26453.4192466326
116,26453.4192466326
117,26311.411492764626
118,26114.06623204435
119,26092.160976592008
120,26092.160976592008
121,26040.900537383972
122,26040.900537383972
123,26040.900537383972
124,26040.900537383972
125,26030.273079906638
126,26030.273079906638
127,25999.171164037274
128,25999.171164037274
129,25999.171164037274
130,25948.392382543097
131,25948.392382543097
132,25860.192015457887
133,25860.192015457887
134,25860.192015457887
135,25860.192015457887
136,25860.192015457887
137,25860.192015457887
138,25860.192015457887
139,25842.53388992673
140,25842.53388992673
141,25842.53388992673
142,25842.53388992673
143,25501.931224007723
144,25501.931224007723
145,25501.931224007723
146,25483.355429592375
147,25483.355429592375
148,25483.355429592375
149,25483.355429592375
150,25179.75321074247
151,25179.75321074247
152,25079.718497700193
153,25079.718497700193
154,25061.142703284844
155,25061.142703284844
156,24944.026713634776
157,24931.02657276002
158,24931.02657276002
159,24893.49684472216
160,24893.49684472216
161,24893.49684472216
162,24751.678414869893
163,24751.678414869893
164,24751.678414869893
165,24751.678414869893
166,24459.71932813256
167,24459.71932813256
168,24459.71932813256
169,24459.71932813256
170,24262.55247005984
171,24262.55247005984
172,24262.55247005984
173,24262.55247005984
174,24262.55247005984
175,24164.252542233153
176,23851.68606534021
177,23851.68606534021
178,23851.68606534021
179,23851.68606534021
180,23851.68606534021
181,23746.05360295416
182,23746.05360295416
183,23665.891111350065
184,23665.891111350065
185,23665.891111350065
186,23665.891111350065
187,23614.5221812058
188,23478.862970465852
189,23478.862970465852
190,23478.862970465852
191,23478.862970465852
192,23478.862970465852
193,23478.862970465852
194,23474.063146990622
195,23474.063146990622
196,23349.997086154835
197,23349.997086154835
198,23349.997086154835
199,23349.997086154835
200,23349.997086154835
