gen,best_score
1,49015.27168603261
2,48954.16250238876
3,48448.982337575544
4,46800.40074810868
5,46388.97534990452
6,45407.74389819492
7,45179.13048258444
8,44133.8932073559
9,43669.520094547115
10,43669.520094547115
11,43014.150590893376
12,43014.150590893376
13,42971.104541528075
14,41254.67275436329
15,41115.47907181261
16,41001.4117972973
17,40639.215281247394
18,40639.215281247394
19,40220.06019544585
20,38976.17844405531
21,38976.17844405531
22,38856.16670718409
23,38702.01389532292
24,38447.78863828672
25,37572.081016305034
26,37572.081016305034
27,37372.99597283868
28,37372.99597283868
29,37206.82809115016
30,37063.24327927532
31,36467.707462242885
32,36264.50804287627
33,36152.60453446503
34,36152.60453446503
35,35597.50720107538
36,35597.50720107538
37,34748.09180969353
38,34748.09180969353
39,34748.09180969353
40,34748.09180969353
41,34085.262439112266
42,34085.262439112266
43,34085.262439112266
44,33761.1795989835
45,33681.136739262336
46,33659.40193307076
47,33659.40193307076
48,33428.76081388379
49,33428.76081388379
50,33234.1213597609
51,32892.53490064837
52,32892.53490064837
53,32892.53490064837
54,32892.53490064837
55,32892.53490064837
56,32504.887892756924
57,32404.8206234591
58,32404.8206234591
59,32129.09168691437
60,32129.09168691437
61,32129.09168691437
62,31689.623437482798
63,31689.623437482798
64,31689.623437482798
65,31357.204652383083
66,31357.204652383083
67,31357.204652383083
68,31077.07199135853
69,31077.07199135853
70,31077.07199135853
71,30871.85279061139
72,30666.612140978392
73,30461.86607548181
74,30461.86607548181
75,30461.86607548181
76,30461.86607548181
77,30461.86607548181
78,30453.500650160873
79,30453.500650160873
80,30453.500650160873
81,30422.759262988646
82,30171.147064521305
83,30171.147064521305
84,30139.5845834817
85,29946.556170224776
86,29916.168137740344
87,29916.168137740344
88,29865.026505564856
89,29646.882772167217
90,29646.882772167217
91,29646.882772167217
92,29382.35832408663
93,29382.35832408663
94,28976.397510028037
95,28976.397510028037
96,28976.397510028037
97,28973.850335861513
98,28973.850335861513
99,28608.843907772865
100,28608.843907772865
101,28608.843907772865
102,28573.814460231362
103,28376.723061812114
104,27866.875378474826
105,27866.875378474826
106,27866.875378474826
107,27866.875378474826
108,27677.09603486207
109,27677.09603486207
110,27677.09603486207
111,27677.09603486207
112,27499.50165005454
113,27499.50165005454
114,27499.50165005454
115,26913.784844142647
116,26913.784844142647
117,26913.784844142647
118,26913.784844142647
119,26913.784844142647
120,26913.784844142647
121,26913.784844142647
122,26913.784844142647
123,26572.607103022183
124,26572.607103022183
125,26572.607103022183
126,26572.607103022183
127,26558.871202504703
128,26558.871202504703
129,26546.663955101943
130,26128.723978194354
131,26128.723978194354
132,26128.723978194354
133,25992.478268365794
134,25992.478268365794
135,25992.478268365794
136,25992.478268365794
137,25807.49417147024
138,25807.49417147024
139,25807.49417147024
140,25610.005149664557
141,25608.40667534203
142,25608.40667534203
143,25520.24787298175
144,25520.24787298175
145,25520.24787298175
146,25287.61192986576
147,25287.61192986576
148,25287.61192986576
149,25287.61192986576
150,25175.10682697942
151,25139.301333712774
152,25139.301333712774
153,24901.933253686162
154,24901.933253686162
155,24890.392000328993
156,24890.392000328993
157,24890.392000328993
158,24890.392000328993
159,24798.206979745202
160,24723.134154784053
161,24723.134154784053
162,24723.134154784053
163,24723.134154784053
164,24723.134154784053
165,24723.134154784053
166,24711.592901426884
167,24711.592901426884
168,24711.592901426884
169,24551.847415561748
170,24551.847415561748
171,24538.341185898462
172,24538.341185898462
173,24403.892299260602
174,24345.04479920494
175,24345.04479920494
176,24345.04479920494
177,24345.04479920494
178,24345.04479920494
179,24342.233362787025
180,24342.233362787025
181,24342.233362787025
182,24282.283852506454
183,24282.283852506454
184,24282.283852506454
185,24252.7768270338
186,24252.7768270338
187,24252.7768270338
188,24252.7768270338
189,24242.81429870991
190,24242.81429870991
191,24242.81429870991
192,24242.81429870991
193,24242.81429870991
194,24242.81429870991
195,24108.757203923662
196,24108.757203923662
197,24108.757203923662
198,24108.757203923662
199,24064.007456290372
200,24064.007456290372
